Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2021,1,산업안전보건법령,11,산업안전보건법령상 안전인증대상기계등이 아닌 유해ㆍ위험기계등으로서 자율안전확인대상기계등에 해당하는 것이 아닌 것은?,,휴대형이 아닌 연삭기(硏削機),파쇄기 또는 분쇄기,용접용 보안면,자동차정비용 리프트,식품가공용 제면기,3
산업안전지도사,2021,1,산업안전보건법령,12,산업안전보건법령상 안전보건교육 교육대상별 교육내용 중 근로자 정기교육에 해당하지 않는 것은?,,관리감독자의 역할과 임무에 관한 사항,산업보건 및 직업병 예방에 관한 사항,산업안전보건법령 및 산업재해보상보험 제도에 관한 사항,직무스트레스 예방 및 관리에 관한 사항,산업안전 및 사고 예방에 관한 사항,1
산업안전지도사,2021,1,산업안전보건법령,13,산업안전보건법령상 도급인 및 그의 수급인 전원으로 구성된 안전 및 보건에 관한 협의체에서 협의해야 하는 사항이 아닌 것은?,,작업의 시작 시간,작업의 종료 시간,작업 또는 작업장 간의 연락방법,재해발생 위험이 있는 경우 대피방법,사업주와 수급인 또는 수급인 상호 간의 연락 방법 및 작업공정의 조정,2
산업안전지도사,2021,1,산업안전보건법령,14,산업안전보건법령상 유해하거나 위험한 기계ㆍ기구ㆍ설비로서 안전검사대상기계등에 해당하는 것은?,,정격 하중 1톤인 크레인,이동식 국소 배기장치,밀폐형 구조의 롤러기,가정용 원심기,산업용 로봇,5
산업안전지도사,2021,1,산업안전보건법령,15,산업안전보건법령상 유해성·위험성 조사 제외 화학물질에 해당하는 것을 모두 고른 것은?\n\nㄱ. 원소\nㄴ. 천연으로 산출되는 화학물질\nㄷ. 「총포ㆍ도검ㆍ화약류 등의 안전관리에 관한 법률」에 따른 화약류\nㄹ. 「생활화학제품 및 살생물제의 안전관리에 관한 법률」에 따른 살생물물질 및 살생물제품\nㅁ. 「폐기물관리법」에 따른 폐기물,,ㄴ,"ㄱ, ㅁ","ㄷ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ, ㅁ",4
산업안전지도사,2021,1,산업안전보건법령,16,"산업안전보건법령상 기계등 대여자의 유해·위험 방지 조치로서 타인에게 기계등을 대여하는 자가 해당 기계등을 대여받은 자에게 서면으로 발급해야 할 사항을 모두 고른 것은?\n\nㄱ. 해당 기계등의 성능 및 방호조치의 내용\nㄴ. 해당 기계등의 특성 및 사용 시의 주의사항\nㄷ. 해당 기계등의 수리ㆍ보수 및 점검 내역과 주요 부품의 제조일\nㄹ. 해당 기계등의 정밀진단 및 수리 후 안전점검 내역, 주요 안전부품의 교환이력 및 제조일",,"ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",5
산업안전지도사,2021,1,산업안전보건법령,17,"산업안전보건기준에 관한 규칙상 사업주가 사다리식 통로 등을 설치하는 경우 준수해야 하는 사항으로 옳지 않은 것은? (단, 잠함(潛函) 및 건조·수리중인 선박의 경우는 아님)",,발판과 벽과의 사이는 15센티미터 이상의 간격을 유지할 것,폭은 30센티미터 이상으로 할 것,사다리식 통로의 길이가 10미터 이상인 경우에는 5미터 이내마다 계단참을 설치할 것,고정식 사다리식 통로의 기울기는 75도 이하로 하고 그 높이가 5미터 이상인 경우에는 바닥으로부터 높이가 2미터 되는 지점부터 등받이울을 설치할 것,사다리의 상단은 걸쳐놓은 지점으로부터 60센티미터 이상 올라가도록 할 것,4
산업안전지도사,2021,1,산업안전보건법령,18,산업안전보건기준에 관한 규칙상 사업주가 작업장에 비상구가 아닌 출입구를 설치하는 경우 준수해야 하는 사항으로 옳지 않은 것은?,,"출입구의 위치, 수 및 크기가 작업장의 용도와 특성에 맞도록 할 것",출입구에 문을 설치하는 경우에는 근로자가 쉽게 열고 닫을 수 있도록 할 것,주된 목적이 하역운반기계용인 출입구에는 인접하여 보행자용 출입구를 따로 설치할 것,하역운반기계의 통로와 인접하여 있는 출입구에서 접촉에 의하여 근로자에게 위험을 미칠 우려가 있는 경우에는 비상등ㆍ비상벨 등 경보장치를 할 것,"출입구에 문을 설치하지 아니한 경우로서 계단이 출입구와 바로 연결된 경우, 작업자의 안전한 통행을 위하여 그 사이에 1.5미터 이상 거리를 둘 것",5
산업안전지도사,2021,1,산업안전보건법령,19,산업안전보건법령상 사업주가 보존해야 할 서류의 보존기간이 2년인 것은?,,노사협의체의 회의록,안전보건관리책임자의 선임에 관한 서류,화학물질의 유해성·위험성 조사에 관한 서류,산업재해의 발생 원인 등 기록,작업환경측정에 관한 서류,1
산업안전지도사,2021,1,산업안전보건법령,20,산업안전보건법령상 일반건강진단을 실시한 것으로 인정되는 건강진단에 해당하지 않는 것은?,,「국민건강보험법」에 따른 건강검진,「선원법」에 따른 건강진단,「진폐의 예방과 진폐근로자의 보호 등에 관한 법률」에 따른 정기 건강진단,「병역법」에 따른 신체검사,「항공안전법」에 따른 신체검사,4
산업안전지도사,2021,1,산업안전보건법령,21,산업안전보건법령상 작업환경측정기관에 관한 지정 요건을 갖추면 작업환경측정기관으로 지정받을 수 있는 자를 모두 고른 것은?\n\nㄱ. 국가 또는 지방자치단체의 소속기관\nㄴ. 「의료법」에 따른 종합병원 또는 병원\nㄷ. 「고등교육법」에 따른 대학 또는 그 부속기관\nㄹ. 작업환경측정 업무를 하려는 법인,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",5
산업안전지도사,2021,1,산업안전보건법령,22,산업안전보건법령상 사업주가 작성하여야 할 공정안전보고서에 포함되어야 할 내용으로 옳지 않은 것은?,,공정안전자료,산업재해 예방에 관한 기본계획,안전운전계획,비상조치계획,공정위험성 평가서,2
산업안전지도사,2021,1,산업안전보건법령,23,산업안전보건법령상 산업안전지도사에 관한 설명으로 옳지 않은 것은?,,산업안전지도사는 산업보건에 관한 조사ㆍ연구의 직무를 수행한다.,산업안전지도사는 유해·위험의 방지대책에 관한 평가·지도의 직무를 수행한다.,산업안전지도사의 업무 영역은 기계안전·전기안전·화공안전·건설안전 분야로 구분한다.,산업안전지도사가 직무를 수행하려는 경우에는 고용노동부령으로 정하는 바에 따라 고용노동부장관에게 등록하여야 한다.,「산업안전보건법」을 위반하여 벌금형을 선고받고 1년이 지나지 아니한 사람은 산업안전지도사 직무수행을 위해 고용노동부장관에게 등록을 할 수 없다.,1
산업안전지도사,2021,1,산업안전보건법령,24,산업안전보건법령상 역학조사 및 자격 등에 의한 취업제한 등에 관한 설명으로 옳지 않은 것은?,,사업주는 유해하거나 위험한 작업으로 상당한 지식이나 숙련도가 요구되는 고용노동부령으로 정하는 작업의 경우 그 작업에 필요한 자격·면허·경험 또는 기능을 가진 근로자가 아닌 사람에게 그 작업을 하게 해서는 아니된다.,"사업주 및 근로자는 고용노동부장관이 역학조사를 실시하는 경우 적극 협조하여야 하며, 정당한 사유없이 역학조사를 거부·방해하거나 기피해서는 아니 된다.",한국산업안전보건공단이 업무상 질병 여부의 결정을 위하여 역학조사를 요청하는 경우 근로복지공단은 역학조사를 실시하여야 한다.,"고용노동부장관은 역학조사를 위하여 필요하면「산업안전보건법」에 따른 근로자의 건강진단결과,「국민건강보험법」에 따른 요양급여기록 및 건강검진 결과,「고용보험법」에 따른 고용정보,「암관리법」에 따른 질병정보 및 사망원인정보 등을 관련 기관에 요청할 수 있다.",유해하거나 위험한 작업으로 상당한 지식이나 숙련도가 요구되는 고용노동부령으로 정하는 작업의 경우 고용노동부장관은 자격ㆍ면허의 취득 또는 근로자의 기능 습득을 위하여 교육기관을 지정할 수 있다.,3
산업안전지도사,2021,1,산업안전보건법령,25,산업안전보건법령상 유해하거나 위험한 작업에 해당하여 근로조건의 개선을 통하여 근로자의 건강보호를 위한 조치를 하여야 하는 작업을 모두 고른 것은?\n\nㄱ. 동력으로 작동하는 기계를 이용하여 중량물을 취급하는 작업\nㄴ. 갱(坑) 내에서 하는 작업\nㄷ. 강렬한 소음이 발생하는 장소에서 하는 작업,,ㄱ,ㄴ,ㄷ,"ㄱ, ㄷ","ㄴ, ㄷ",5
산업안전지도사,2021,1,산업안전일반,26,TWI(Training Within Industry)의 교육훈련내용이 아닌 것은?,,작업적응훈련(JAT),작업방법훈련(JMT),작업안전훈련(JST),작업지도훈련(JIT),인간관계훈련(JRT),1
산업안전지도사,2021,1,산업안전일반,27,"다음 ( )에 들어갈 것으로 옳은 것은?\n\n( )는 330건의 사고가 발생하는 가운데 중상 또는 사망 1건, 경상 29건, 무상해 사고 300건의 비율로 재해가 발생한다는 법칙을 주장하였다.",,버드(F. Bird),아담스(E. Adams),시몬즈(R. Simonds),하인리히(H. Heinrich),콤페스(P. Compes),4
산업안전지도사,2021,1,산업안전일반,28,안전관리 조직에 관한 내용으로 옳지 않은 것은?,,라인스태프형은 명령 계통과 조언ㆍ권고적 참여가 혼돈되기 쉬운 단점이 있다.,"라인형은 1,000명 이상의 대규모 사업장에 주로 활용된다.",라인형은 안전에 대한 지시 및 전달이 비교적 신속하다.,스태프형은 권한다툼이나 조정 때문에 라인형 보다 통제수속이 복잡하며 시간과 노력이 더 소모된다.,"안전관리 조직 형태는 라인형(Line type), 스태프형(Staff type), 라인스태프형(Line-Staff type)으로 구분할 수 있다.",2
산업안전지도사,2021,1,산업안전일반,29,보호구 안전인증 고시에서 정하고 있는 추락 및 감전 위험방지용 안전모의 성능기준에 관한 내용 중 안전모의 시험성능기준 항목이 아닌 것은?,,내관통성,충격흡수성,내약품성,턱끈풀림,내수성,3
산업안전지도사,2021,1,산업안전일반,30,산업안전보건법령상 대여자 등이 안전조치 등을 해야 하는 기계ㆍ기구ㆍ설비 및 건축물 등에 해당하는 것을 모두 고른 것은?\n\nㄱ. 타워크레인  ㄴ. 이동식 크레인  ㄷ. 고소작업대  ㄹ. 리프트,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",5
산업안전지도사,2021,1,산업안전일반,31,'미끄러운 기름이 흘러있는 복도 위를 걷다가 미끄러지면서 넘어져 기계에 머리를 부딪쳐서 다쳤다.' 이러한 재해상황에 관한 내용으로 옳은 것은?,,"가해물: 복도, 기인물: 기름, 사고유형: 추락","가해물: 기름, 기인물: 복도, 사고유형: 끼임","가해물: 기계, 기인물: 기름, 사고유형: 전도","가해물: 기름, 기인물: 기계, 사고유형: 화재","가해물: 기계, 기인물: 기름, 사고유형: 감전",3
산업안전지도사,2021,1,산업안전일반,32,공기 중 연소(폭발)범위가 가장 넓은 것은?,,수소,암모니아,프로판,에탄,메탄,1
산업안전지도사,2021,1,산업안전일반,33,"비행기로부터 30 m 떨어진 곳에서의 음압이 140 dB이라면, 300 m 떨어진 곳에서의 음압은 몇 dB 인가? (단, 조건은 동일하다.)",,90,100,110,120,130,4
산업안전지도사,2021,1,산업안전일반,34,사업장 위험성평가에 관한 지침에서 정하고 있는 위험성평가의 절차에서 '상시근로자수가 20명 미만 사업장(총 공사금액 20억원 미만의 건설공사)의 경우'에 생략할 수 있는 절차는?,,평가대상의 선정 등 사전준비,근로자의 작업과 관계되는 유해ㆍ위험요인의 파악,파악된 유해ㆍ위험요인별 위험성의 추정,위험성 감소대책의 수립 및 실행,위험성평가 실시내용 및 결과에 관한 기록,3
산업안전지도사,2021,1,산업안전일반,35,인간-기계체계의 신뢰도 유지방안 중 피드백 제어방식에 해당하는 것을 모두 고른 것은?\n\nㄱ. 서보 메커니즘(servo mechanism)\nㄴ. 프로세스 컨트롤(process control)\nㄷ. 오토매틱 레귤레이션(automatic regulation),,ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",5
산업안전지도사,2021,1,산업안전일반,36,학습평가 기본기준 4가지에 해당하지 않는 것은?,,타당성,신뢰성,객관성,실용성,주관성,5
산업안전지도사,2021,1,산업안전일반,37,CA(Criticality Analysis)기법에서 '작업의 실패로 이어질 염려가 있는 고장'의 카테고리는?,,카테고리-Ⅰ,카테고리-Ⅱ,카테고리-Ⅲ,카테고리-Ⅳ,카테고리-Ⅴ,2
산업안전지도사,2021,1,산업안전일반,38,"다음은 위험성평가 기법인 MORT에 관한 설명이다. ( )에 들어갈 것으로 옳은 것은?\n\nMORT는 ( )와(과) 동일한 논리방법을 사용하여 관리, 설계, 생산 및 보전 등의 넓은 범위에 걸친 안전 확보를 위하여 활용하는 기법으로 원자력 산업 등에 이용된다.",,HAZOP,FTA,CA,FMEA,PHA,2
산업안전지도사,2021,1,산업안전일반,39,"건구온도 42℃, 습구온도 32℃ 일 경우 Oxford지수는?",,33.5℃,35.5℃,37.5℃,38.5℃,40.5℃,1
산업안전지도사,2021,1,산업안전일반,40,화학물질 및 물리적 인자의 노출기준에서 제시된 소음의 노출기준(충격소음 제외)에 관한 일부내용이다. ( )에 들어갈 내용으로 옳은 것은?\n\n| 1일 노출시간(hr) | 소음강도 dB(A) |\n| 8 | ( ㄱ ) |\n| 4 | ( ㄴ ) |,,"ㄱ: 90, ㄴ: 95","ㄱ: 90, ㄴ: 100","ㄱ: 95, ㄴ: 100","ㄱ: 95, ㄴ: 105","ㄱ: 100, ㄴ: 100",1
산업안전지도사,2021,1,산업안전일반,41,"산업안전보건기준에 관한 규칙의 일부이다. ( )에 들어갈 내용으로 옳은 것은?\n\n제8조(조도) 사업주는 근로자가 상시 작업하는 장소의 작업면 조도(照度)를 다음 각 호의 기준에 맞도록 하여야 한다. 다만, 갱내(坑內) 작업장과 감광재료(感光材料)를 취급하는 작업장은 그러하지 아니하다.\n1. 초정밀작업: ( ㄱ )럭스(lux) 이상\n2. 정밀작업: ( ㄴ )럭스 이상",,"ㄱ: 600, ㄴ: 300","ㄱ: 650, ㄴ: 250","ㄱ: 700, ㄴ: 200","ㄱ: 750, ㄴ: 300","ㄱ: 800, ㄴ: 250",4
산업안전지도사,2021,1,산업안전일반,42,브레인스토밍 기법에 관한 내용으로 옳은 것을 모두 고른 것은?\n\nㄱ. 타인의 아이디어를 비판하지 않을 것\nㄴ. 자유로운 분위기를 조성할 것\nㄷ. 타인의 아이디어에 내 아이디어를 덧붙여 아이디어를 제시하는 것은 금지할 것\nㄹ. 다수의 아이디어를 낼 수 있도록 할 것,,"ㄱ, ㄴ","ㄴ, ㄷ","ㄱ, ㄴ, ㄹ","ㄱ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3
산업안전지도사,2021,1,산업안전일반,43,일본의 의학자인 하시모토 쿠니에가 제시한 의식수준 5단계(Phase)의 의식상태와 신뢰성에 관한 내용으로 옳은 것은?,,Phase 0의 의식상태는 무의식 상태이며 신뢰성은 0.3이다.,Phase 1의 의식상태는 실신 상태이며 신뢰성은 0.6이상이다.,Phase 2의 의식상태는 의식이 둔한 상태이며 신뢰성은 0.9이다.,Phase 3의 의식상태는 명석한 상태이며 신뢰성은 0.999999이상이다.,Phase 4의 의식상태는 편안한 상태이며 신뢰성은 1.0이다.,4
산업안전지도사,2021,1,산업안전일반,44,다음은 푸르키네 효과(Purkinje Effect)에 관한 내용이다. ( )에 들어갈 내용으로 옳은 것은?\n\n○ 색의 식별은 암순응과 명순응으로 나누어지고 우리 눈의 망막에는 추상체와 간상체라는 두 종류의 시신경이 있는데 추상체는 ( ㄱ )을(를) 주로 느끼고 간상체는 ( ㄴ )을(를) 주로 느낀다.\n○ ( ㄷ )된 눈의 최대비시감도는 약 555 nm이고 ( ㄹ )된 눈의 최대비시감도는 약 510 nm로서 짧은 파장으로 이동한다.,,"ㄱ: 색상, ㄴ: 명암, ㄷ: 명순응, ㄹ: 암순응","ㄱ: 명암, ㄴ: 색상, ㄷ: 암순응, ㄹ: 명순응","ㄱ: 명암, ㄴ: 채도, ㄷ: 암순응, ㄹ: 명순응","ㄱ: 명암, ㄴ: 색상, ㄷ: 명순응, ㄹ: 암순응","ㄱ: 채도, ㄴ: 명암, ㄷ: 암순응, ㄹ: 명순응",1
산업안전지도사,2021,1,산업안전일반,45,"산업안전보건법령상 안전보건표지의 색도기준 및 용도에 관한 내용으로 옳지 않은 것은? (단, 색도기준은 한국산업규격(KS)에 따른 색의 3속성에 의한 표시방법(KSA 0062 기술표준원 고시 제2008-0759)에 따른다.)",,"7.5R 4/14: 정지신호, 소화설비 및 그 장소, 유해행위의 금지",N9.5: 화학물질 취급장소에서의 유해ㆍ위험 경고,"5Y 8.5/12: 화학물질 취급장소에서의 유해ㆍ위험경고 이외의 위험경고, 주의표지 또는 기계방호물",2.5PB 4/10: 특정 행위의 지시 및 사실의 고지,"2.5G 4/10: 비상구 및 피난소, 사람 또는 차량의 통행표지",2
산업안전지도사,2021,1,산업안전일반,46,"5 m 떨어진 곳에서 1.5 mm 벌어진 틈을 구분할 수 있는 사람의 최소가분시력은? (단, 소수점 둘째자리에서 반올림하여 소수점 첫째자리까지 구하시오.)",,0.5,1,2,2.5,3,2
산업안전지도사,2021,1,산업안전일반,47,관리격자이론에서 '생산에 관한 관심은 대단히 높으나 인간에 대한 관심이 극히 낮은 리더십'의 유형은?,,(1.1)형,(1.9)형,(9.1)형,(9.9)형,(5.5)형,3
산업안전지도사,2021,1,산업안전일반,48,"500명의 근로자가 근무하는 사업장에서 연간 30건의 재해가 발생하여 35명의 재해자로 인해 120일의 근로손실일수가 발생한 경우, 이 사업장의 재해통계(도수율, 강도율)로 옳은 것은? (단, 1일 8시간, 연 300일 근무하는 것으로 가정한다.)",,"도수율: 0.25, 강도율: 0.1","도수율: 2.1, 강도율: 0.1","도수율: 25, 강도율: 1.0","도수율: 0.21, 강도율: 10","도수율: 25, 강도율: 0.1",5
산업안전지도사,2021,1,산업안전일반,49,산업안전보건법령상 산업안전보건위원회를 구성할 수 있는 사용자위원 중 상시근로자 50명 이상 100명 미만을 사용하는 사업장에서는 제외할 수 있는 사람은?,,해당 사업의 대표자(같은 사업으로서 다른 지역에 사업장이 있는 경우에는 그 사업장의 안전보건관리책임자를 말한다. 이하 같다),"안전관리자(제16조제1항에 따라 안전관리자를 두어야 하는 사업장으로 한정하되, 안전관리자의 업무를 안전관리전문기관에 위탁한 사업장의 경우에는 그 안전관리전문기관의 해당 사업장 담당자를 말한다) 1명","보건관리자(제20조제1항에 따라 보건관리자를 두어야 하는 사업장으로 한정하되, 보건관리자의 업무를 보건관리전문기관에 위탁한 사업장의 경우에는 그 보건관리전문기관의 해당 사업장 담당자를 말한다) 1명",산업보건의(해당 사업장에 선임되어 있는 경우로 한정한다),해당 사업의 대표자가 지명하는 9명 이내의 해당 사업장 부서의 장,5
산업안전지도사,2021,1,산업안전일반,50,다음 논리식을 가장 간단하게 표현한 것은?\n\n$T = A \\cdot B + A \\cdot \\overline{B} + \\overline{A} \\cdot B$,,$A$,$B$,$A + B$,$A \\cdot B$,$\\overline{A} + B$,3
산업안전지도사,2021,1,기업진단ㆍ지도,51,조직구조 설계의 상황요인에 해당하는 것을 모두 고른 것은?\n\nㄱ. 조직의 규모  ㄴ. 표준화  ㄷ. 전략  ㄹ. 환경  ㅁ. 기술,,"ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㅁ","ㄱ, ㄴ, ㄷ, ㄹ","ㄱ, ㄷ, ㄹ, ㅁ",5
산업안전지도사,2021,1,기업진단ㆍ지도,52,직무분석과 직무평가에 관한 설명으로 옳지 않은 것은?,,직무분석은 인력확보와 인력개발을 위해 필요하다.,직무분석은 교육훈련 내용과 안전사고 예방에 관한 정보를 제공한다.,직무명세서는 직무수행자가 갖추어야 할 자격요건인 인적특성을 파악하기 위한 것이다.,직무평가 요소비교법은 평가대상 개별직무의 가치를 점수화하여 평가하는 기법이다.,직무평가는 조직의 목표달성에 더 많이 공헌하는 직무를 다른 직무에 비해 더 가치가 있다고 본다.,4
산업안전지도사,2021,1,기업진단ㆍ지도,53,프렌치(J. French)와 레이븐(B. Raven)의 권력의 원천에 관한 설명으로 옳지 않은 것은?,,공식적 권력은 특정역할과 지위에 따른 계층구조에서 나온다.,공식적 권력은 해당지위에서 떠나면 유지되기 어렵다.,"공식적 권력은 합법적 권력, 보상적 권력, 강압적 권력이 있다.",개인적 권력은 전문적 권력과 정보적 권력이 있다.,개인적 권력은 자신의 능력과 인격을 다른 사람으로부터 인정받아 생긴다.,4
