Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2018,1,산업안전보건법령,11,산업안전보건법령상 건설 일용근로자가 건설업 기초안전ㆍ보건교육을 이수하여야 하는 경우 그 교육 시간은?,,1시간,2시간,3시간,4시간,5시간,4
산업안전지도사,2018,1,산업안전보건법령,12,산업안전보건법령상 유해ㆍ위험설비에 해당하는 것은?,,원자력 설비,군사시설,차량 등의 운송설비,「도시가스사업법」에 따른 가스공급시설,화약 및 불꽃제품 제조업 사업장의 보유설비,5
산업안전지도사,2018,1,산업안전보건법령,13,"산업안전보건법령상 동일 사업장내에서 공정의 일부분을 도급하는 경우, 고용노동부장관의 인가를 받으면 그 작업만을 분리하여 도급(하도급을 포함한다)을 줄 수 있는 작업을 모두 고른 것은?\n\nㄱ. 도금작업\nㄴ. 카드뮴 등 중금속을 제련, 주입, 가공 및 가열하는 작업\nㄷ. 크롬산 아연을 제조하는 작업\nㄹ. 황화니켈을 사용하는 작업\nㅁ. 휘발성 콜타르피치를 사용하는 작업",,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ, ㅁ","ㄷ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㄹ, ㅁ",5
산업안전지도사,2018,1,산업안전보건법령,14,산업안전보건법령상 제조 또는 사용허가를 받아야 하는 유해물질에 해당하지 않는 것은?,,디클로로벤지딘과 그 염,오로토-톨리딘과 그 염,디아니시딘과 그 염,비소 및 그 무기화합물,베타-나프틸아민과 그 염,5
산업안전지도사,2018,1,산업안전보건법령,15,산업안전보건법령상 유해ㆍ위험방지계획서에 관한 설명으로 옳지 않은 것은?,,산업재해발생률 등을 고려하여 고용노동부령으로 정하는 기준에 적합한 건설업체의 경우는 고용노동부령으로 정하는 자격을 갖춘 자의 의견을 생략하고 유해ㆍ위험방지계획서를 작성한 후 이를 스스로 심사하여야 한다.,유해ㆍ위험방지계획서는 고용노동부장관에게 제출하여야 한다.,유해ㆍ위험방지계획서를 제출한 사업주는 고용노동부장관의 확인을 받아야 한다.,"고용노동부장관은 유해ㆍ위험방지계획서를 심사한 후 근로자의 안전과 보건을 위하여 필요하다고 인정할 때에는 공사계획을 변경할 것을 명령할 수는 있으나, 공사중지명령을 내릴 수는 없다.",깊이 10미터 이상인 굴착공사를 착공하려는 사업주는 유해ㆍ위험방지계획서를 작성하여야 한다.,4
산업안전지도사,2018,1,산업안전보건법령,16,산업안전보건법령상 안전ㆍ보건표지의 부착 등에 관한 설명으로 옳지 않은 것은?,,「외국인근로자의 고용 등에 관한 법률」 제2조에 따른 외국인근로자를 채용한 사업주는 고용노동부장관이 정하는 바에 따라 외국어로 된 안전ㆍ보건표지와 작업안전수칙을 부착하도록 노력하여야 한다.,안전ㆍ보건표지의 표시를 명백히 하기 위하여 필요한 경우에는 그 안전ㆍ보건표지의 주위에 표시사항을 글자로 덧붙여 적을 수 있다.,"안전ㆍ보건표지 속의 그림 또는 부호의 크기는 안전ㆍ보건표지의 크기와 비례하여야 하며, 안전ㆍ보건표지 전체 규격의 30퍼센트 이상이 되어야 한다.",안전ㆍ보건표지의 성질상 설치하거나 부착하는 것이 곤란한 경우에는 해당 물체에 직접 도장(塗裝)할 수 있다.,"안전모 착용 지시표지의 경우 바탕은 노란색, 관련 그림은 검은색으로 한다.",5
산업안전지도사,2018,1,산업안전보건법령,17,산업안전보건법령상 안전보건총괄책임자의 직무에 해당하지 않는 것은?,,「산업안전보건법」 제41조의2에 따른 위험성평가의 실시에 관한 사항,안전인증대상 기계ㆍ기구등과 자율안전확인대상 기계ㆍ기구등의 사용 여부 확인,근로자의 건강장해의 원인 조사와 재발 방지를 위한 의학적 조치,「산업안전보건법」 제29조제2항에 따른 도급사업 시의 안전ㆍ보건 조치,「산업안전보건법」 제30조에 따른 수급인의 산업안전보건관리비의 집행 감독 및 그 사용에 관한 수급인 간의 협의ㆍ조정,3
산업안전지도사,2018,1,산업안전보건법령,18,"산업안전보건기준에 관한 규칙상 석면의 제조ㆍ사용 작업, 해체ㆍ제거 작업 및 유지ㆍ관리 등의 조치기준에 관한 설명으로 옳지 않은 것은?",,"사업주는 분말 상태의 석면을 혼합하거나 용기에 넣거나 꺼내는 작업, 절단ㆍ천공 또는 연마하는 작업 등 석면분진이 흩날리는 작업에 근로자를 종사하도록 하는 경우에 석면의 부스러기 등을 넣어두기 위하여 해당 장소에 뚜껑이 있는 용기를 갖추어 두어야 한다.","사업주는 석면으로 인한 직업성 질병의 발생 원인, 재발 방지 방법 등을 석면을 취급하는 근로자에게 알려야 한다.","사업주는 석면에 오염된 장비, 보호구 또는 작업복 등을 처리하는 경우에 압축공기를 불어서 석면오염을 제거해야 한다.",사업주는 석면해체ㆍ제거작업에서 발생된 석면을 함유한 잔재물은 습식으로 청소하거나 고성능필터가 장착된 진공청소기를 사용하여 청소하는 등 석면분진이 흩날리지 않도록 하여야 한다.,사업주는 석면해체ㆍ제거작업장과 연결되거나 인접한 장소에 탈의실ㆍ샤워실 및 작업복 갱의실 등의 위생설비를 설치하고 필요한 용품 및 용구를 갖추어 두어야 한다.,3
산업안전지도사,2018,1,산업안전보건법령,19,"산업안전보건법령상 작업 중 근로자가 추락할 위험이 있는 장소임에도 불구하고 사업주가 그 위험을 방지하기 위하여 필요한 조치를 취하지 않아 근로자가 사망한 경우, 사업주에게 과해지는 벌칙의 내용으로 옳은 것은?",,7년 이하의 징역 또는 1억원 이하의 벌금,5년 이하의 징역 또는 5천만원 이하의 벌금,3년 이하의 징역 또는 3천만원 이하의 벌금,3년 이상의 징역 또는 10억원 이하의 과징금,1년 이상의 징역 또는 5억원 이하의 과징금,1
산업안전지도사,2018,1,산업안전보건법령,20,산업안전보건법령상 안전보건관리책임자(이하 '관리책임자'라 한다)에 관한 설명으로 옳지 않은 것은?,,「산업안전보건기준에 관한 규칙」에서 정하는 근로자의 위험 또는 건강장해의 방지에 관한 사항은 관리책임자의 업무에 해당한다.,사업주는 관리책임자에게 그 업무를 수행하는 데 필요한 권한을 주어야 한다.,사업지원 서비스업의 경우에는 상시 근로자 50명 이상인 경우에 관리책임자를 두어야 한다.,관리책임자는 해당 사업에서 그 사업을 실질적으로 총괄관리하는 사람이어야 한다.,건설업의 경우에는 공사금액 20억원 이상인 경우에 관리책임자를 두어야 한다.,3
산업안전지도사,2018,1,산업안전보건법령,21,산업안전보건법령상 도급인인 사업주가 작업장의 안전ㆍ보건관리조치를 위하여 2일에 1회 이상 작업장을 순회점검하여야 하는 사업에 해당하는 것은?,,음악 및 기타 오디오물 출판업,사회복지 서비스업,금융 및 보험업,소프트웨어 개발 및 공급업,정보서비스업,1
산업안전지도사,2018,1,산업안전보건법령,22,산업안전보건법령상 고용노동부장관의 확인을 받은 경우로서 화학물질의 유해성ㆍ위험성 조사에서 제외되는 것을 모두 고른 것은?\n\nㄱ. 신규화학물질을 전량 수출하기 위하여 연간 100톤 이하로 제조하는 경우\nㄴ. 신규화학물질의 연간 수입량이 100킬로그램 미만인 경우\nㄷ. 해당 신규화학물질의 용기를 국내에서 변경하지 아니하는 경우\nㄹ. 해당 신규화학물질이 완성된 제품으로서 국내에서 가공하지 아니하는 경우,,"ㄱ, ㄹ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4
산업안전지도사,2018,1,산업안전보건법령,23,산업안전보건법령상 안전보건관리규정의 작성 등에 관한 설명으로 옳은 것은?,,안전보건관리규정을 작성하여야 할 사업의 사업주는 안전보건관리규정을 변경할 사유가 발생한 경우에는 그 사유가 발생한 날부터 60일 이내에 안전보건관리규정을 변경하여야 한다.,농업의 경우 상시 근로자 100명 이상을 사용하는 사업장에는 안전보건관리규정을 작성하여야 한다.,사업주가 안전보건관리규정을 작성하는 경우에는 소방ㆍ가스ㆍ전기ㆍ교통 분야 등의 다른 법령에서 정하는 안전관리에 관한 규정과 통합하여 작성할 수 없다.,"사업주는 안전보건관리규정을 작성하거나 변경할 때에는 산업안전보건위원회의 심의ㆍ의결을 거쳐야 하며, 산업안전보건위원회가 설치되어 있지 아니한 사업장의 경우에는 근로자대표의 동의를 받아야 한다.","해당 사업장에 적용되는 단체협약 및 취업규칙은 안전보건관리규정에 반할 수 없으며, 단체협약 또는 취업규칙 중 안전보건관리규정에 반하는 부분에 관하여는 안전보건관리규정으로 정한 기준에 따른다.",4
산업안전지도사,2018,1,산업안전보건법령,24,산업안전보건법령상 노사협의체에 관한 설명으로 옳지 않은 것은?,,노사협의체의 회의는 근로자위원 및 사용자위원 각 과반수의 출석으로 시작하고 출석위원 과반수의 찬성으로 의결한다.,노사협의체의 위원장은 직권으로 노사협의체에 공사금액이 20억원 미만인 도급 또는 하도급 사업의 사업주 및 근로자대표를 위원으로 위촉할 수 있다.,노사협의체의 위원장은 위원 중에서 호선(互選)한다. 이 경우 근로자위원과 사용자위원 중 각 1명을 공동위원장으로 선출할 수 있다.,"노사협의체의 위원장은 노사협의체에서 심의ㆍ의결된 내용 등 회의 결과와 중재 결정된 내용 등을 사내방송이나 사내보, 게시 또는 자체 정례조회, 그 밖의 적절한 방법으로 근로자에게 신속히 알려야 한다.","노사협의체의 회의는 정기회의와 임시회의로 구분하되, 정기회의는 2개월마다 노사협의체의 위원장이 소집하며, 임시회의는 위원장이 필요하다고 인정할 때에 소집한다.",2
산업안전지도사,2018,1,산업안전보건법령,25,산업안전보건법령상 안전검사에 관한 설명으로 옳지 않은 것은?,,유해ㆍ위험기계등을 사용하는 사업주와 소유자가 다른 경우에는 유해ㆍ위험기계등을 사용하는 사업주가 안전검사를 받아야 한다.,이삿짐운반용 리프트의 최초 안전검사는 「자동차관리법」 제8조에 따른 신규등록 이후 3년 이내에 실시하여야 한다.,안전검사 신청을 받은 안전검사기관은 30일 이내에 해당 기계ㆍ기구 및 설비별로 안전검사를 하여야 한다.,안전검사에 합격한 유해ㆍ위험기계등을 사용하는 사업주는 그 유해ㆍ위험기계등이 안전검사에 합격한 것임을 나타내는 표시를 하여야 한다.,"안전검사를 받아야 하는 자가 자율검사프로그램을 정하고 고용노동부장관의 인정을 받아 그에 따라 유해ㆍ위험기계등의 안전에 관한 성능검사를 하면 안전검사를 받은 것으로 보며, 이 경우 자율검사프로그램의 유효기간은 2년으로 한다.",1
산업안전지도사,2018,1,산업안전일반,26,산업안전보건법령상 관리감독자를 대상으로 실시하는 정기 안전ㆍ보건교육 내용으로 옳지 않은 것은?,,작업공정의 유해ㆍ위험과 재해 예방대책에 관한 사항,표준 안전 작업방법 및 지도요령에 관한 사항,산업보건 및 직업병 예방에 관한 사항,산업재해보상보험 제도에 관한 사항,산업안전보건법 및 일반관리에 관한 사항,4
산업안전지도사,2018,1,산업안전일반,27,"교육의 3요소에는 주체, 객체, 매개체가 있다. 이 중 교육의 객체(object of education)에 해당하는 것은?",,교육생,강사,교재,설문지,교육기관,1
산업안전지도사,2018,1,산업안전일반,28,A기업은 학습지도 방법의 형태 중 '교재에 의한 피교육자의 자율적 학습' 방법을 선택하여 근로자에게 안전ㆍ보건교육을 실시하고 있다. A기업의 학습지도 방식에 해당하는 것은?,,강의식,필기식,독서식,시범식,계도식,3
산업안전지도사,2018,1,산업안전일반,29,사업장 위험성평가에 관한 지침 중 용어의 정의로 옳지 않은 것은?,,유해ㆍ위험요인은 유해ㆍ위험을 일으킬 잠재적 가능성이 있는 것의 고유한 특징이나 속성을 뜻한다.,위험성추정은 유해ㆍ위험요인이 부상 또는 질병으로 이어질 수 있는 가능성과 중대성을 조합한 것이다.,위험성결정은 유해ㆍ위험요인별로 추정한 위험성의 크기가 허용가능한 범위인지를 판단하는 것을 말한다.,기록은 사업장에서 위험성평가 활동을 수행한 근거와 그 결과를 문서로 작성하여 보존하는 것이다.,유해ㆍ위험요인 파악은 유해요인과 위험요인을 찾아내는 과정을 말한다.,2
산업안전지도사,2018,1,산업안전일반,30,안전관리계획의 운영방법에서 안전보건평가 항목의 주요 평가척도의 종류에 해당되지 않는 것은?,,절대척도,상대척도,평정척도,기능척도,도수척도,4
산업안전지도사,2018,1,산업안전일반,31,"사업장 위험성평가에 관한 지침에 관한 설명 중 ( )에 들어갈 내용으로 옳은 것은?\n\n사업주가 스스로 사업장의 유해ㆍ위험요인에 대한 실태를 파악하고 이를 평가하여 관리ㆍ개선하는 등 필요한 조치를 할 수 있도록 지원하기 위하여 위험성평가 ( ), ( ), ( ) 등에 관한 기준을 제시하고, 위험성평가 활성화를 위한 시책의 운영 및 지원사업 등 그 밖에 필요한 사항을 규정함을 목적으로 한다.",,"계획, 실시, 결과조치","방법, 절차, 시기","목표, 계획, 시기","규정, 계획, 방법","계획, 절차, 결과",2
산업안전지도사,2018,1,산업안전일반,32,교육훈련평가의 4단계에서 각 단계별로 내용이 올바르게 연결된 것은?,,제 1단계 - 반응단계,제 2단계 - 행동단계,제 3단계 - 결과단계,제 4단계 - 학습단계,제 4단계 - 행동단계,1
산업안전지도사,2018,1,산업안전일반,33,"B기업은 근로자들에게 안전지식을 높이고 의식을 함양하기 위해서 안전교육을 다음과 같은 방식으로 실시하였다. B기업에서 채택하고 있는 교육의 진행 방식으로 옳은 것은?\n\n새로운 자료나 교재를 제시하고 거기에서 나온 문제점을 피교육자로 하여금 제기하게 하거나, 의견을 여러 가지 방법으로 발표하게 하고, 다시 깊이 파고들어서 토의를 진행하는 방법이다.",,Forum,On the Job Training (OJT),Panel Discussion,Buzz Session,Case Study,1
산업안전지도사,2018,1,산업안전일반,34,재해손실에 따른 평가산정방식에서 재해코스트 이론을 주장한 인물과 평가산정방식의 내용이 옳지 않은 것은?,,하인리히(H. Heinrich) : 총 재해코스트는 직접비와 간접비의 합이다.,시몬즈(R. Simonds) : 총 재해코스트는 산재보험코스트와 비보험코스트의 합이다.,콤페스(P. Compes) : 총 재해손실비용은 공동비용(불변)과 개별비용(변수)의 합이다.,"버드(F. Bird) : 간접비의 빙산원리를 주장하였으며, 총 재해손실비용은 보험비, 비보험 재산비용, 비보험 제반비용을 포함한다고 하였다.",노구찌(野口三郞) : 하인리히의 평균치법을 근거로 일본의 상황에 맞는 손실방법을 제시하였다.,5
산업안전지도사,2018,1,산업안전일반,35,"( )에 들어갈 내용으로 옳은 것은?\n\n산업안전보건법령상 산업안전보건위원회의 회의는 정기회의와 임시회의로 구분하되, 정기회의는 ( )마다 위원장이 소집하며, 임시회의는 위원장이 필요하다고 인정할 때에 소집한다.",,1개월,분기,반기,1년,격년,2
산업안전지도사,2018,1,산업안전일반,36,"신뢰성의 개념에 관한 설명으로 옳지 않은 것은? (단, t는 시간이다.)",,"신뢰도는 시스템, 기기 및 부품 등이 정해진 사용조건에서 의도하는 기간에 정해진 기능을 수행할 확률이다.",누적고장률함수 F(t)는 처음부터 임의의 시점까지 고장이 발생할 확률을 나타내는 함수이다.,고장밀도함수 f(t)는 시간당 어떤 비율로 고장이 발생하고 있는가를 나타내는 함수이다.,고장률 h(t)는 현재 고장이 발생하지 않은 제품 중 단위시간 동안 고장이 발생할 제품의 비율이다.,"신뢰도함수 R(t)는 임의의 시점에서 고장을 일으키지 않고 남아 있는 제품의 비율로, 1- f(t)로 정의된다.(단, f(t)는 고장밀도함수이다.)",5
산업안전지도사,2018,1,산업안전일반,37,"C회사에서 생산되는 가변저항의 수명이 지수분포를 따르고 고장밀도함수 $f(t) = \frac{1}{640}e^{-\frac{t}{640}}$이라면, t=200 주(week)일 때 누적고장률 F(200)은 얼마인가? (단, 소숫점 넷째자리에서 반올림한다.)",,0.018,0.268,0.368,0.632,0.732,4
산업안전지도사,2018,1,산업안전일반,38,시스템의 수명주기 5단계를 순서대로 나열한 것은?\n\nㄱ. 생산  ㄴ. 구상  ㄷ. 개발  ㄹ. 운전  ㅁ. 정의,,ㄱ - ㄴ - ㄷ - ㄹ - ㅁ,ㄴ - ㄷ - ㄱ - ㅁ - ㄹ,ㄴ - ㅁ - ㄷ - ㄱ - ㄹ,ㄹ - ㄷ - ㄱ - ㅁ - ㄴ,ㅁ - ㄴ - ㄱ - ㄷ - ㄹ,3
산업안전지도사,2018,1,산업안전일반,39,"D부품회사는 최근 개발한 신규 볼 베어링의 수명을 예측하기 위하여 가속시험을 수행하였다. 통상적으로 볼 베어링에 작용하는 하중은 20 kN이다. 이 볼 베어링에 80 kN의 하중을 가해 가속시험을 하였을때 가속계수는 얼마인가? (단, 가속모델은 n승 법칙 모델을 따르고, n=2.5이다.)",,4,16,32,64,128,3
산업안전지도사,2018,1,산업안전일반,40,"FTA(Fault Tree Analysis) 분석기법을 이용하여, 다음의 정상사상(top event) T의 미니멀 컷셋(minimal cut set)을 구하면?\n\nT= A1·A2\nA1= X1·X2, A2= X1+X3",,"(X1, X2)","(X1, X3)","(X2, X3)","(X1, X2, X3)","(X1, X2), (X2, X3)",1
산업안전지도사,2018,1,산업안전일반,41,"광원으로부터 2 m 떨어진 곳의 조도가 2,000 lux 이면, 같은 광원으로부터 4 m 거리에서의 조도(lux)는? (단, 동일한 조명 환경이 유지되는 것으로 가정한다.)",,100,200,250,500,"1,000",4
산업안전지도사,2018,1,산업안전일반,42,"E사의 안전관리자는 최근 설치된 수입 기계의 긴급 정지 버튼이 파란색으로 표시되어 있는 것을 발견하고, 이를 빨간색으로 교체하도록 시정 조치하였다. 안전관리자의 이러한 조치와 직접적으로 관련된 양립성은?",,운동 양립성,위치 양립성,공간 양립성,개념 양립성,양식 양립성,4
산업안전지도사,2018,1,산업안전일반,43,인간-기계 시스템에서 인간 기준(human criteria) 평가 척도의 유형이 나머지와 다른 것은?,,근전도,피부온도,심박수,뇌파,선호도,5
산업안전지도사,2018,1,산업안전일반,44,"500 명이 근무하는 (주)안전의 작년 재해 통계를 기준으로 하였을 때, (주)안전의 근로자가 입사하여 정년까지 평균적으로 경험하는 재해 건수와 근로손실일수가 각각 0.5 건과 10 일인 것으로 나타났다. (주)안전의 작년 재해자수와 근로손실일수는? (단, 근로자 1 인당 연간 총근로시간은 2,400 시간, 근로자 1 인이 입사하여 정년까지 근무하는 총근로시간은 100,000 시간으로 가정한다.)",,"재해자수: 5 명, 근로손실일수: 60 일","재해자수: 5 명, 근로손실일수: 120 일","재해자수: 6 명, 근로손실일수: 60 일","재해자수: 6 명, 근로손실일수: 120 일","재해자수: 10 명, 근로손실일수: 100 일",4
산업안전지도사,2018,1,산업안전일반,45,"스웨인(Swain)의 인적오류 분류 방법에 따를 때, 제품에 라벨을 부착하는 작업 중 잘못된 위치에 라벨을 부착한 경우에 해당되는 오류는?",,작위 오류,누락 오류,시간 오류,순서 오류,불필요한 수행 오류,1
산업안전지도사,2018,1,산업안전일반,46,개인보호구에 관한 설명으로 옳지 않은 것은?,,개인보호구는 근로자의 몸에 맞출 수 있도록 조절될 수 있어야 한다.,ABE형 안전모는 규정된 시험 절차에 따라 내전압성 성능시험을 통과해야 한다.,금속 흄 등과 같이 열적으로 생기는 분진 발생 장소에서는 1급 방진 마스크를 사용하는 것이 적절하다.,차음해야 할 소음이 저음부터 고음까지 고른 경우에는 2종 귀마개(EP-2)를 사용해야 한다.,청력보호구는 보호구 착용으로 8시간 시간가중평균 90 dB(A) 이하의 소음노출수준이 되도록 차음효과가 있어야 한다.,4
산업안전지도사,2018,1,산업안전일반,47,인간-기계시스템에 관한 설명으로 옳지 않은 것은?,,인간-기계시스템에서 인간과 기계는 공통의 목표를 갖고 있다.,기계에서 경보음을 위한 스피커는 인간-기계시스템의 청각적 표시장치에 해당된다.,"인간-기계 인터페이스(interface)를 설계할 때는 인간의 신체적 특성, 인지 특성, 감성 특성 등을 고려해야 한다.",인간-기계시스템은 정보 표시 방식에 따라 개회로(open-loop) 시스템과 폐회로(closed-loop) 시스템으로 구분된다.,인간-기계시스템은 사용 환경을 고려하여 설계하여야 한다.,4
산업안전지도사,2018,1,산업안전일반,48,NIOSH 들기작업 공식을 이용한 중량물취급 작업의 평가에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 들기지수(LI)가 1보다 작으면 안전한 작업이다.\nㄴ. 작업지속시간과 작업의 횟수를 조사해야 한다.\nㄷ. 가장 좋은 조건에서 들기작업의 최대 권장 하중은 25kg이다.,,ㄱ,ㄷ,"ㄱ, ㄴ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",3
산업안전지도사,2018,1,산업안전일반,49,재해원인을 파악하고 분석하는데 쓰이는 기법에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 파레토 분석은 여러 관련 요인 중 재해의 주요 원인을 파악하는데 적합하다.\nㄴ. 관리도는 재해 관련 요인의 특성 변화 추이를 파악하여 목표를 관리하는데 적합하다.\nㄷ. 특성요인도는 재해 발생 과정을 포괄적으로 파악하여 특성별 수준에 따라 재해 발생 원인을 분석하는데 적합하다.,,ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",5
