Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2017,1,산업안전보건법령,24,산업안전보건법령상 건강관리수첩 발급대상 업무 및 대상요건에 해당하지 않는 것은?,,니켈 또는 그 화합물을 광석으로부터 추출하여 제조하거나 취급하는 업무에 5년 이상 종사한 사람,염화비닐을 제조하거나 사용하는 석유화학설비를 유지ㆍ보수하는 업무에 4년 이상 종사한 사람,비파괴검사 업무에 3년 이상 종사한 사람,석면 또는 석면방직제품을 제조하는 업무에 3개월 이상 종사한 사람,비스-(클로로메틸)에테르를 제조하거나 취급하는 업무에 3년 이상 종사한 사람,3
산업안전지도사,2017,1,산업안전보건법령,25,산업안전보건기준에 관한 규칙상 근골격계부담작업으로 인한 건강장해 예방에 관한 설명으로 옳지 않은 것은?,,신설되는 사업장의 사업주는 근로자가 근골격계부담작업을 하는 경우에 신설일부터 1년 이내에 최초의 유해요인조사를 하여야 한다.,"유해요인조사에는 작업장 상황, 작업조건, 작업과 관련된 근골격계질환 징후와 증상 유무 등이 포함된다.","유해요인조사는 근로자와의 면담, 증상 설문조사, 인간공학적 측면을 고려한 조사 등 적절한 방법으로 하여야 한다.",근로자는 근골격계부담작업으로 인하여 운동범위의 축소 등의 징후가 나타나는 경우 그 사실을 사업주에게 통지할 수 있다.,연간 7명이 근골격계질환으로 인한 업무상질병으로 인정받은 상시 근로자수 85명을 고용하고 있는 사업주는 근골격계질환 예방관리 프로그램을 시행하여야 한다.,5
산업안전지도사,2017,1,산업안전일반,26,파블로프(Pavlov) 조건반사설의 학습원리에 해당하지 않는 것은?,,강도의 원리: 자극이 강할수록 학습이 보다 더 잘된다.,시간의 원리: 조건자극을 무조건자극보다 조금 앞서거나 동시에 주어야 강화가 잘된다.,계속성의 원리: 자극과 반응의 관계는 횟수가 거듭될수록 강화가 잘된다.,일관성의 원리: 일관된 자극을 사용하여야 한다.,불확실성의 원리: 학습의 목표가 반드시 달성된다고 확신 할 수 없다.,5
산업안전지도사,2017,1,산업안전일반,27,제조물책임법상 용어의 정의로 옳지 않은 것은?,,제조물이란 제조되거나 가공된 동산(다른 동산이나 부동산의 일부를 구성하는 경우를 포함한다)을 말한다.,제조업자란 제조물의 제조ㆍ가공 또는 수입을 업으로 하는 자를 말한다.,"제조물의 결함에는 제조상의 결함, 설계상의 결함, 유통상의 결함이 있다.",설계상의 결함이란 제조업자가 합리적인 대체설계를 채용하였더라면 피해나 위험을 줄이거나 피할 수 있었음에도 대체설계를 채용하지 아니하여 해당 제조물이 안전하지 못하게 된 경우를 말한다.,통상적으로 기대할 수 있는 안전성이 결여되어 있는 것도 결함이라 할 수 있다.,3
산업안전지도사,2017,1,산업안전일반,28,관리감독자를 대상으로 하는 TWI(Training Within Industry)의 교육훈련내용이 아닌 것은?,,작업준비훈련(JPT),작업지도훈련(JIT),작업방법훈련(JMT),인간관계훈련(JRT),작업안전훈련(JST),1
산업안전지도사,2017,1,산업안전일반,29,산업안전보건법령상 산업안전보건위원회를 설치ㆍ운영해야 할 사업의 종류 및 규모가 아닌 것은?,,어업 - 상시 근로자 400명,토사석 광업 - 상시 근로자 200명,1차 금속 제조업 - 상시 근로자 400명,금융 및 보험업 - 상시 근로자 200명,비금속 광물제품 제조업 - 상시 근로자 400명,4
산업안전지도사,2017,1,산업안전일반,30,산업안전보건법령상 사업주가 해당 사업장의 근로자에 대하여 정기적으로 하여야 하는 안전ㆍ보건에 관한 교육내용이 아닌 것은?,,산업재해보상보험 제도에 관한 사항,유해ㆍ위험 작업환경 관리에 관한 사항,사고 발생 시 긴급조치에 관한 사항,건강증진 및 질병 예방에 관한 사항,산업보건 및 직업병 예방에 관한 사항,3
산업안전지도사,2017,1,산업안전일반,31,산업안전보건법령상 고용노동부장관이 필요하다고 인정할 때에 해당 사업주에게 안전ㆍ보건진단을 받아 안전보건개선계획을 수립ㆍ제출할 것을 명할 수 있는 사업장이 아닌 것은?,,"사업주가 안전ㆍ보건조치의무를 이행하였으나, 2개월의 요양이 필요한 부상자가 동시에 8명이 발생한 재해발생사업장",산업재해율이 같은 업종 평균 산업재해율의 2.5배인 사업장,"상시 근로자가 1,000명이고 직업병에 걸린 사람이 연간 3명이 발생한 사업장","상시 근로자가 1,500명이고 직업병에 걸린 사람이 연간 4명이 발생한 사업장","작업환경 불량, 화재ㆍ폭발 또는 누출사고 등으로 사회적 물의를 일으킨 사업장",1
산업안전지도사,2017,1,산업안전일반,32,교육지도의 원칙에 관한 내용으로 옳지 않은 것은?,,교육내용을 충분히 이해할 수 있도록 상대방의 입장을 고려하여 교육한다.,학습의욕을 고취하기 위하여 어려운 내용에서부터 쉬운 내용의 순서로 교육한다.,교육의 성과는 양보다 질을 중시한다는 점에서 순서에 따라 한 번에 한 가지씩 교육한다.,"지식, 기술, 기능 및 태도가 몸에 익혀지도록 반복교육을 실시한다.",인간의 5가지 감각기관을 복합적으로 활용하여 교육한다.,2
산업안전지도사,2017,1,산업안전일반,33,입식 작업대에 관한 설명으로 옳지 않은 것은?,,작업대의 높이가 팔꿈치의 높이보다 낮은 것이 중(重)작업에 적합하다.,작업대의 높이가 팔꿈치의 높이보다 약간 높은 것이 정밀작업에 적합하다.,일반적으로 고정높이 작업면은 가장 키가 작은 사용자에게 맞추어 설계한다.,중량물을 다루는 경우에는 입식 작업대가 적합하다.,포장작업에서와 같이 아랫방향으로 힘을 발휘해야 하는 경우에는 입식 작업대가 적합하다.,3
산업안전지도사,2017,1,산업안전일반,34,학습지도원리의 내용에 해당하지 않는 것은?,,자발성의 원리: 학습자 스스로 학습에 참여해야 한다는 원리,집단화의 원리: 학습자의 공통된 요구 및 능력 위주로 지도해야 한다는 원리,사회화의 원리: 공동학습을 통해서 협력적이고 우호적인 학습을 진행한다는 원리,통합의 원리: 학습을 통합적인 전체로서 지도해야 한다는 원리,직관의 원리: 구체적인 사물을 직접 제시하거나 경험시킴으로써 큰 효과를 거둘 수 있다는 원리,2
산업안전지도사,2017,1,산업안전일반,35,공기 중 연소범위가 가장 넓은 것은?,,암모니아,메탄,프로판,에탄,아세틸렌,5
산업안전지도사,2017,1,산업안전일반,36,시각적 표시장치에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 디지털 표시장치는 정량적 표시장치이다.\nㄴ. 이동지침을 가진 고정눈금 방식은 수치정보를 잘 표시하지 못하는 단점이 있다.\nㄷ. 디지털 표시장치는 수치를 정확히 읽어야 할 때 적합하다.\nㄹ. 정성적 표시장치는 대략적인 상태나 변화의 추세를 판정하는 용도로 쓰인다.,,"ㄱ, ㄹ","ㄴ, ㄷ","ㄴ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ",5
산업안전지도사,2017,1,산업안전일반,37,"하인리히(Heinrich)가 주장한 재해발생과 재해예방에 관한 이론으로 옳은 것을 모두 고른 것은?\n\nㄱ. 재해는 원인만 제거하면 예방이 가능하다.\nㄴ. 사고의 발생과 그 원인은 우연적인 관계가 있다.\nㄷ. 재해예방을 위한 가능한 안전대책은 존재한다.\nㄹ. 재해는 연쇄작용으로 발생되며 사회적 환경과 개인적 결함, 불안전한 상태 및 개인의 불안전한 행동에 의해 순차적으로 사고가 유발된다.",,"ㄱ, ㄴ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄴ, ㄹ","ㄱ, ㄷ, ㄹ",5
산업안전지도사,2017,1,산업안전일반,38,산업안전보건법령상 안전인증 대상 기계ㆍ기구 등에 해당하지 않는 것은?,,산업용 로봇,프레스,크레인,압력용기,곤돌라,1
산업안전지도사,2017,1,산업안전일반,39,23 kg의 부재를 제자리에서 들어 올리는 들기작업을 수행할 때 시작점에서 NIOSH의 들기작업공식에 의한 들기지수(LI)는?\n\n○ 중량물과 몸통과의 수평거리(H)는 50 cm이다.\n○ 중량물을 들기 시작하는 손의 수직높이(V)는 75 cm이다.\n○ 중량물을 들어올리는 수직이동거리(D)는 25 cm이다.\n○ 회전(A)은 발생하지 않는다.\n○ 물체의 모양은 손으로 쉽게 잡을 수 있는 경우이다.(CM = 1.0)\n○ 1시간 이내의 작업 이후 회복시간이 작업시간의 1.2배 정도 되는 짧은 수준의 작업으로서 빈도변수(FM)는 0.8이다.,,1.25,1.5,2,2.5,3,4
산업안전지도사,2017,1,산업안전일반,40,"극한강도가 60 MPa, 허용응력이 40 MPa일 경우 안전계수(S)는?",,0.7,1,1.5,2.4,"2,400",3
산업안전지도사,2017,1,산업안전일반,41,산업안전보건기준에 관한 규칙상 소음 및 진동에 의한 건강장해의 예방에 관한 설명으로 옳지 않은 것은?,,'소음작업'이란 1일 8시간 작업을 기준으로 85데시벨 이상의 소음이 발생하는 작업을 말한다.,105데시벨 이상의 소음이 1일 1시간 이상 발생하는 작업은 강렬한 소음작업이다.,"'청력보존 프로그램'이란 소음노출 평가, 소음노출 기준 초과에 따른 공학적 대책, 청력보호구의 지급과 착용, 소음의 유해성과 예방에 관한 교육, 정기적 청력검사, 기록ㆍ관리 사항 등이 포함된 소음성 난청을 예방ㆍ관리하기 위한 종합적인 계획을 말한다.","체인톱, 동력을 이용한 연삭기를 사용하는 작업은 진동작업에 속한다.",1초 이상의 간격으로 130데시벨을 초과하는 소음이 1일 1백회 발생하는 작업은 충격소음작업이다.,5
산업안전지도사,2017,1,산업안전일반,42,"시스템의 구성요소들이 동시에 가동되고 있고, 어느 하나만이라도 작동하면 그 시스템이 가동되는 구조는?",,직렬구조,병렬구조,대기결함구조,n중 k구조,R구조,2
산업안전지도사,2017,1,산업안전일반,43,기계나 설비를 작업공간에 배치하는 경우에 작업 성능을 향상시키기 위한 배치원칙이 아닌 것은?,,중요성의 원칙,기능성의 원칙,사용심리의 원칙,사용빈도의 원칙,사용순서의 원칙,3
산업안전지도사,2017,1,산업안전일반,44,"2,000명이 근무하는 기업의 작년 1년간 산업재해자가 48명 발생하여 근로손실일수가 2,400일이었다면 이 회사에 근무하는 근로자가 입사하여 정년까지 평균적으로 경험하는 재해의 건수와 근로손실일수는? (단, 근로자 1인당 연간총근로시간은 2,400시간, 근로자 1인이 입사하여 정년까지 근무하는 총근로시간은 100,000 시간으로 가정한다.)",,"재해건수: 1건, 근로손실일수: 50일","재해건수: 0.5건, 근로손실일수: 100일","재해건수: 2건, 근로손실일수: 200일","재해건수: 1.5건, 근로손실일수: 150일","재해건수: 2.5건, 근로손실일수: 200일",1
산업안전지도사,2017,1,산업안전일반,45,"다음에서 설명하고 있는 것은?\n\n○ 취급, 조작자의 부주의와 잘못에 의해 사고가 발생하는 것을 방지하기 위한 방법으로 인간의 실수가 직접적으로 고장 또는 사고로 이어지지 않도록 하는 것\n○ 세탁기 구동 시에 사람이 부주의나 실수로 상단뚜껑을 열면 동작이 자동으로 멈추고 경고음이 발생하는 것\n○ 위험성을 모르는 아이들이 실수로 먹는 것을 방지하기 위해 약병의 안전마개를 열기 위해서 힘을 아래 방향으로 가해 돌려야 하는 것",,fail safe,fail soft,fool proof,failure rate,back up,3
산업안전지도사,2017,1,산업안전일반,46,다음의 FT도에서 G1의 발생확률은?,O,0.4884,0.5884,0.6884,0.7884,0.8884,2
산업안전지도사,2017,1,산업안전일반,47,가속수명 시험방법에서 스트레스 부과방법이 아닌 것은?,,일정형 스트레스시험,점진형 스트레스시험,계단형 스트레스시험,간접형 스트레스시험,주기형 스트레스시험,4
산업안전지도사,2017,1,산업안전일반,48,FMEA에서 '실제의 손실'의 발생확률(β)을 나타내는 것은?,,β = 1.00,0.10 ≦ β < 2.00,0.30 < β ≦ 0.50,0 < β < 0.20,0.20 < β < 0.30,1
