Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2023,1,산업안전보건법령,11,산업안전보건법령상 유해하거나 위험한 기계ㆍ기구에 대한 방호조치에 관한 설명으로 옳지 않은 것은?,,동력으로 작동하는 금속절단기에 날접촉 예방장치를 설치하여야 사용에 제공할 수 있다.,동력으로 작동하는 기계ㆍ기구로서 속도조절 부분이 있는 것은 속도조절 부분에 덮개를 부착하거나 방호망을 설치하여야 양도할 수 있다.,사업주는 방호조치가 정상적인 기능을 발휘할 수 있도록 방호조치와 관련되는 장치를 상시적으로 점검하고 정비하여야 한다.,동력으로 작동하는 기계ㆍ기구의 방호조치를 해체하려는 경우 사업주의 허가를 받아야 한다.,동력으로 작동하는 진공포장기에 구동부 방호 연동장치를 설치하지 않고 대여의 목적으로 진열한 자는 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다.,5
산업안전지도사,2023,1,산업안전보건법령,12,산업안전보건법령상 주요 구조 부분을 변경하는 경우 안전인증을 받아야 하는 기계 및 설비에 해당하지 않는 것은?,,컨베이어,프레스,전단기 및 절곡기,사출성형기,롤러기,1
산업안전지도사,2023,1,산업안전보건법령,13,"산업안전보건법령상 상시근로자 30명인 도매업의 사업주가 일용근로자를 제외한 근로자에게 실시해야 하는 안전보건교육 교육과정별 교육시간 중 채용 시 교육의 교육시간으로 옳은 것은? (단, 다른 감면조건은 고려하지 않음)",,30분 이상,1시간 이상,2시간 이상,3시간 이상,4시간 이상,5
산업안전지도사,2023,1,산업안전보건법령,14,"산업안전보건법령상 유해성ㆍ위험성 조사 제외 화학물질에 해당하는 것을 모두 고른 것은? (단, 고용노동부장관이 공표하거나 고시하는 물질은 고려하지 않음)\nㄱ. 「농약관리법」 제2조제1호 및 제3호에 따른 농약 및 원제\nㄴ. 「마약류 관리에 관한 법률」 제2조제1호에 따른 마약류\nㄷ. 「사료관리법」 제2조제1호에 따른 사료\nㄹ. 「생활주변방사선 안전관리법」 제2조제2호에 따른 원료물질",,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3
산업안전지도사,2023,1,산업안전보건법령,15,산업안전보건법령상 자율안전확인의 신고에 관한 설명으로 옳지 않은 것은?,,「산업표준화법」 제15조에 따른 인증을 받은 경우에는 자율안전확인의 신고를 면제할 수 있다.,롤러기 급정지장치는 자율안전확인대상기계등에 해당한다.,자율안전확인의 표시는 「국가표준기본법 시행령」 제15조의7제1항에 따른 표시기준 및 방법에 따른다.,자율안전확인 표시의 사용 금지 공고내용에 사업장 소재지가 포함되어야 한다.,고용노동부장관은 자율안전확인표시의 사용을 금지한 날부터 20일 이내에 그 사실을 관보 등에 공고하여야 한다.,5
산업안전지도사,2023,1,산업안전보건법령,16,"산업안전보건법령상 안전보건관리책임자 등에 대한 직무교육 중 신규교육이 면제되는 사람에 관한 내용이다. ( )에 들어갈 숫자로 옳은 것은?\n「고등교육법」에 따른 이공계 전문대학 또는 이와 같은 수준 이상의 학교에서 학위를 취득하고, 해당 사업의 관리감독자로서의 업무를 ( ㄱ )년(4년제 이공계 대학 학위 취득자는 1년) 이상 담당한 후 고용노동부장관이 지정하는 기관이 실시하는 교육(1998년 12월 31일까지의 교육만 해당한다)을 받고 정해진 시험에 합격한 사람. 다만, 관리감독자로 종사한 사업과 같은 업종(한국표준산업분류에 따른 대분류를 기준으로 한다)의 사업장이면서, 건설업의 경우를 제외하고는 상시근로자 ( ㄴ )명 미만인 사업장에서만 안전관리자가 될 수 있다.",,"ㄱ: 2, ㄴ: 200","ㄱ: 2, ㄴ: 300","ㄱ: 3, ㄴ: 200","ㄱ: 3, ㄴ: 300","ㄱ: 5, ㄴ: 200",4
산업안전지도사,2023,1,산업안전보건법령,17,산업안전보건법령상 서류의 보존기간이 3년인 것을 모두 고른 것은?\nㄱ. 산업보건의의 선임에 관한 서류\nㄴ. 산업재해의 발생 원인 등 기록\nㄷ. 산업안전보건위원회의 회의록\nㄹ. 신규화학물질의 유해성ㆍ위험성 조사에 관한 서류,,"ㄱ, ㄷ","ㄴ, ㄹ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3
산업안전지도사,2023,1,산업안전보건법령,18,"산업안전보건법령상 유해인자의 유해성ㆍ위험성 분류기준에 관한 설명으로 옳은 것을 모두 고른 것은?\nㄱ. 소음은 소음성난청을 유발할 수 있는 90데시벨(A) 이상의 시끄러운 소리이다.\nㄴ. 물과 상호작용을 하여 인화성 가스를 발생시키는 고체ㆍ액체 또는 혼합물은 물반응성 물질에 해당한다.\nㄷ. 20℃, 표준압력(101.3kPa)에서 공기와 혼합하여 인화되는 범위에 있는 가스는 인화성 가스에 해당한다.\nㄹ. 이상기압은 게이지 압력이 제곱센티미터당 1킬로그램 초과 또는 미만인 기압이다.",,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4
산업안전지도사,2023,1,산업안전보건법령,19,산업안전보건법령상 근로환경의 개선에 관한 설명으로 옳지 않은 것은?,,도급인의 사업장에서 관계수급인 또는 관계수급인의 근로자가 작업을 하는 경우에는 도급인은 그 사업장에 소속된 사람 중 산업위생관리산업기사 이상의 자격을 가진 사람으로 하여금 작업환경측정을 하도록 하여야 한다.,사업주는 근로자대표가 요구하면 작업환경측정 시 근로자대표를 참석시켜야 한다.,「의료법」에 따른 의원 또는 한의원은 작업환경측정기관으로 고용노동부장관의 승인을 받을 수 있다.,한국산업안전보건공단은 작업환경측정 결과가 노출기준 미만인데도 직업병 유소견자가 발생한 경우에는 작업환경측정 신뢰성평가를 할 수 있다.,사업주는 산업안전보건위원회 또는 근로자대표가 요구하면 작업환경측정 결과에 대한 설명회 등을 개최하여야 한다.,3
산업안전지도사,2023,1,산업안전보건법령,20,산업안전보건법령상 공정안전보고서에 관한 설명으로 옳지 않은 것은?,,원유 정제처리업의 보유설비가 있는 사업장의 사업주는 공정안전보고서를 작성하여야 한다.,"사업주가 공정안전보고서를 작성할 때, 산업안전보건위원회가 설치되어 있지 아니한 사업장의 경우에는 근로자대표의 의견을 들어야 한다.","공정안전보고서에는 비상조치계획이 포함되어야 하고, 그 세부 내용에는 주민홍보계획을 포함해야 한다.",원자력 설비는 공정안전보고서의 제출 대상인 유해하거나 위험한 설비에 해당한다.,공정안전보고서 이행상태평가의 방법 등 이행상태평가에 필요한 세부적인 사항은 고용노동부장관이 정한다.,4
산업안전지도사,2023,1,산업안전보건법령,21,"산업안전보건법령상 유해위험방지계획서 제출 대상인 건설공사에 해당하지 않는 것은? (단, 자체심사 및 확인업체의 사업주가 착공하려는 건설공사는 제외함)",,연면적 3천제곱미터 이상인 냉동ㆍ냉장 창고시설의 설비공사,최대 지간(支間)길이(다리의 기둥과 기둥의 중심사이의 거리)가 50미터 이상인 다리의 건설등 공사,지상높이가 31미터 이상인 건축물의 건설등 공사,저수용량 2천만톤 이상의 용수 전용 댐의 건설등 공사,깊이 10미터 이상인 굴착공사,1
산업안전지도사,2023,1,산업안전보건법령,22,산업안전보건법령상 건강진단 및 건강관리에 관한 설명으로 옳지 않은 것은?,,사업주가 「선원법」에 따른 건강진단을 실시한 경우에는 그 건강진단을 받은 근로자에 대하여 일반건강진단을 실시한 것으로 본다.,일반건강진단의 제1차 검사항목에 흉부방사선 촬영은 포함되지 않는다.,사업주는 특수건강진단의 결과를 근로자의 건강 보호 및 유지 외의 목적으로 사용해서는 아니 된다.,"일반건강진단, 특수건강진단, 배치전건강진단, 수시건강진단, 임시건강진단의 비용은 「국민건강보험법」에서 정한 기준에 따른다.",사업주는 배치전건강진단을 실시하는 경우 근로자대표가 요구하면 근로자대표를 참석시켜야 한다.,2
산업안전지도사,2023,1,산업안전보건법령,23,"산업안전보건법령상 지도사 보수교육에 관한 설명이다. ( )에 들어갈 숫자로 옳은 것은?\n고용노동부령으로 정하는 보수교육의 시간은 업무교육 및 직업윤리교육의 교육시간을 합산하여 총 ( ㄱ )시간 이상으로 한다. 다만, 법 제145조제4항에 따른 지도사 등록의 갱신기간 동안 시행규칙 제230조제1항에 따른 지도실적이 ( ㄴ )년 이상인 지도사의 교육시간은 ( ㄷ )시간 이상으로 한다.",,"ㄱ: 10, ㄴ: 1, ㄷ: 5","ㄱ: 10, ㄴ: 2, ㄷ: 10","ㄱ: 20, ㄴ: 1, ㄷ: 5","ㄱ: 20, ㄴ: 2, ㄷ: 10","ㄱ: 20, ㄴ: 2, ㄷ: 15",4
산업안전지도사,2023,1,산업안전보건법령,24,산업안전보건법령상 안전보건진단을 받아 안전보건개선계획을 수립할 대상으로 옳은 것을 모두 고른 것은?\nㄱ. 유해인자의 노출기준을 초과한 사업장\nㄴ. 산업재해율이 같은 업종의 규모별 평균 산업재해율보다 높은 사업장\nㄷ. 사업주가 필요한 안전조치 또는 보건조치를 이행하지 아니하여 중대재해가 발생한 사업장\nㄹ. 상시근로자 1천명 이상 사업장으로서 직업성 질병자가 연간 3명 이상 발생한 사업장,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2
산업안전지도사,2023,1,산업안전보건법령,25,산업안전보건법령상 산업안전지도사와 산업보건지도사의 직무에 공통적으로 해당되는 것은?,,유해ㆍ위험의 방지대책에 관한 평가ㆍ지도,근로자 건강진단에 따른 사후관리 지도,작업환경의 평가 및 개선 지도,공정상의 안전에 관한 평가ㆍ지도,안전보건개선계획서의 작성,5
산업안전지도사,2023,1,산업안전일반,26,산업안전보건법령상 안전보건교육 교육대상별 교육내용에서 특별교육 대상에 해당하지 않는 작업명은?,,전압이 75볼트 이상인 정전 및 활선작업,콘크리트 파쇄기를 사용하여 하는 파쇄작업(2미터 이상인 구축물의 파쇄작업만 해당한다),굴착면의 높이가 2미터 이상이 되는 지반 굴착(터널 및 수직갱 외의 갱 굴착은 제외한다)작업,선박에 짐을 쌓거나 부리거나 이동시키는 작업,게이지 압력을 제곱미터당 1킬로그램 이상으로 사용하는 압력용기의 설치 및 취급작업,5
산업안전지도사,2023,1,산업안전일반,27,교육훈련 기법에서 강의법(Lecture method)의 장점으로 옳지 않은 것은?,,수강자의 학습참여도가 높고 적극성과 협조성을 부여하는 데 효과적이다.,오래된 전통 교수방법이며 안전지식의 전달방법으로 유용하다.,시간과 장소의 제약이 비교적 적다.,수업의 도입이나 초기단계에 적용이 효과적이다.,많은 인원을 대상으로 교육할 수 있다.,1
산업안전지도사,2023,1,산업안전일반,28,원인결과분석(CCA)기법에 관한 기술지침상 원인결과분석의 평가절차를 순서대로 옳게 나열한 것은?\nㄱ. 안전요소의 확인\nㄴ. 최소컷세트 평가\nㄷ. 사건수의 구성\nㄹ. 평가할 사건의 선정\nㅁ. 결과의 문서화\nㅂ. 결함수의 구성,,ㄱ → ㄹ → ㄷ → ㅂ → ㄴ → ㅁ,ㄱ → ㄹ → ㅂ → ㄴ → ㄷ → ㅁ,ㄷ → ㅂ → ㄴ → ㄹ → ㄱ → ㅁ,ㄹ → ㄱ → ㄷ → ㅂ → ㄴ → ㅁ,ㄹ → ㄱ → ㅂ → ㄴ → ㄷ → ㅁ,4
산업안전지도사,2023,1,산업안전일반,29,안전관리 활동을 통해서 얻을 수 있는 긍정적인 효과가 아닌 것은?,,근로자의 사기 진작,생산성 향상,손실비용 증가,신뢰성 유지 및 확보,이윤 증대,3
산업안전지도사,2023,1,산업안전일반,30,"현장이나 직장에서 직속상사가 부하직원에게 일상 업무를 통하여 지식, 기능, 문제해결능력 및 태도 등을 교육 훈련하는 방법으로 개별교육에 적합한 것은?",,TWI(Training Within Industry),OJT(On the Job Training),ATP(Administration Training Program),MTP(Management Training Program),Off JT(Off the Job Training),2
산업안전지도사,2023,1,산업안전일반,31,산업안전보건법상 산업안전보건위원회의 심의ㆍ의결 사항으로 옳은 것을 모두 고른 것은?\nㄱ. 산업재해에 관한 통계의 기록 및 유지에 관한 사항\nㄴ. 사업장의 산업재해 예방계획의 수립에 관한 사항\nㄷ. 작업환경측정 등 작업환경의 점검 및 개선에 관한 사항\nㄹ. 유해하거나 위험한 기계ㆍ기구ㆍ설비를 도입한 경우 안전 및 보건 관련 조치에 관한 사항,,ㄱ,"ㄴ, ㄹ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",5
산업안전지도사,2023,1,산업안전일반,32,재해의 통계적 원인분석 방법에 해당하지 않는 것은?,,파레토도,특성요인도,소시오메트리도,클로즈분석도,관리도,3
산업안전지도사,2023,1,산업안전일반,33,제조물 책임법에 관한 내용으로 옳지 않은 것은?,,'제조업자'란 제조물의 제조ㆍ가공 또는 수입을 업(業)으로 하는 자를 말한다.,동일한 손해에 대하여 배상할 책임이 있는 자가 2인 이상인 경우에는 연대하여 그 손해를 배상할 책임이 있다.,'제조물'이란 제조되거나 가공된 동산(다른 동산이나 부동산의 일부를 구성하는 경우를 포함한다)을 말한다.,'설계상의 결함'이란 제조업자가 합리적인 설명ㆍ지시ㆍ경고 또는 그 밖의 표시를 하였더라면 해당 제조물에 의하여 발생할 수 있는 피해나 위험을 줄이거나 피할 수 있었음에도 이를 하지 아니한 경우를 말한다.,제조업자는 제조물의 결함으로 생명ㆍ신체 또는 재산에 손해(그 제조물에 대하여만 발생한 손해는 제외한다)를 입은 자에게 그 손해를 배상하여야 한다.,4
산업안전지도사,2023,1,산업안전일반,34,제어시스템에서의 안전무결성등급(SIL)에 관한 일부내용이다. ( )에 들어갈 것으로 옳은 것은?\n| 안전무결성등급 | 목표평균 고장확률 |\n| --- | --- |\n| ( ㄱ ) | $10^{-5}$ 이상 ~ $10^{-4}$ 미만 |\n| ( ㄴ ) | $10^{-2}$ 이상 ~ $10^{-1}$ 미만 |,,"ㄱ: 1, ㄴ: 4","ㄱ: 1, ㄴ: 5","ㄱ: 4, ㄴ: 1","ㄱ: 5, ㄴ: 1","ㄱ: 5, ㄴ: 2",3
산업안전지도사,2023,1,산업안전일반,35,산업재해발생의 기본 원인 4M에 해당하지 않는 것은?,,Man,Method,Machine,Media,Management,2
산업안전지도사,2023,1,산업안전일반,36,공정안전성 분석(K-PSR)기법에 관한 기술지침상 '위험형태'에 해당하는 것을 모두 고른 것은?\nㄱ. 누출\nㄴ. 화재ㆍ폭발\nㄷ. 공정 트러블\nㄹ. 상해,,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",5
산업안전지도사,2023,1,산업안전일반,37,인간공학적 동작 경제원칙에 관한 내용으로 옳지 않은 것은?,,양손은 동시에 시작하고 동시에 끝나지 않도록 한다.,양팔의 동작은 동시에 서로 반대방향으로 대칭적으로 움직이도록 한다.,손과 신체동작은 작업을 원만하게 수행할 수 있는 범위 내에서 가장 낮은 동작등급을 사용하도록 한다.,족답장치를 활용하여 양손이 다른 일을 할 수 있도록 한다.,휴식시간을 제외하고는 양손이 동시에 쉬지 않도록 한다.,1
산업안전지도사,2023,1,산업안전일반,38,부품 신뢰도가 A인 동일한 4개의 부품을 병렬로 연결하였을 때 전체시스템의 신뢰도는 0.9984가 되었다. 이 부품 신뢰도 A는 얼마인가?,,0.5,0.6,0.7,0.8,0.9,4
산업안전지도사,2023,1,산업안전일반,39,안전성평가 6단계에서 단계별 내용으로 옳지 않은 것은?,,2단계: 정성적 평가,3단계: 정량적 평가,4단계: 안전대책,5단계: 재해정보에 의한 재평가,6단계: ETA에 의한 재평가,5
산업안전지도사,2023,1,산업안전일반,40,"인간-기계시스템 설계과정 6단계를 순서대로 옳게 나열한 것은?\nㄱ. 시스템 정의\nㄴ. 목표 및 성능명세 결정\nㄷ. 기본설계\nㄹ. 인터페이스 설계\nㅁ. 촉진물, 보조물 설계\nㅂ. 시험 및 평가",,ㄱ → ㄴ → ㄷ → ㄹ → ㅁ → ㅂ,ㄱ → ㄴ → ㄹ → ㄷ → ㅁ → ㅂ,ㄱ → ㄷ → ㄴ → ㅁ → ㄹ → ㅂ,ㄴ → ㄱ → ㄷ → ㄹ → ㅁ → ㅂ,ㄴ → ㄷ → ㄱ → ㅁ → ㄹ → ㅂ,4
산업안전지도사,2023,1,산업안전일반,41,"사고 피해예측 기법에 관한 기술지침상 위험 기준의 정립에 관한 내용이다. ( )에 들어갈 것으로 옳은 것은?\n○ 화재(복사열): 화구 등과 같이 짧은 시간동안 발생하는 강렬한 복사열에 의한 위험 또는 증기운화재, 고압분출 화재, 액면 화재 등에 의한 장시간의 복사열에 의하여 근로자 또는 주변 기기에 미치는 영향을 판단할 수 있는 기준은 ( ㄱ ) kW/m²의 복사열이 미치는 거리로 한다.\n○ 폭발(과압): 증기운 폭발 등과 같은 폭발 사고시 주변 기기 및 근로자 등에 미치는 영향을 판단할 수 있는 기준은 ( ㄴ ) kPa의 과압이 도달하는 거리로 한다.",,"ㄱ: 1, ㄴ: 0.07","ㄱ: 1, ㄴ: 6.9","ㄱ: 5, ㄴ: 0.07","ㄱ: 5, ㄴ: 6.9","ㄱ: 10, ㄴ: 0.07",4
산업안전지도사,2023,1,산업안전일반,42,"A부품의 고장확률 밀도함수는 평균고장률이 시간당 $10^{-2}$인 지수분포를 따르고 있다. 이 부품을 180분 작동시켰을 때의 불신뢰도는? (단, 소수점 셋째자리에서 반올림하여 소수점 둘째자리까지 구하시오.)",,0.03,0.05,0.95,0.97,0.99,1
산업안전지도사,2023,1,산업안전일반,43,산업안전보건기준에 관한 규칙상 공기압축기를 가동하기 전에 관리감독자가 하여야 하는 작업시작 전 점검사항으로 옳지 않은 것은?,,슬라이드 또는 칼날에 의한 위험방지 기구의 기능,압력방출장치의 기능,언로드밸브(unloading valve)의 기능,회전부의 덮개,드레인밸브(drain valve)의 조작 및 배수,1
산업안전지도사,2023,1,산업안전일반,44,재해사례연구의 진행단계에 관한 내용이다. 진행단계를 순서대로 옳게 나열한 것은?\nㄱ. 재해와 관계가 있는 사실 및 재해요인으로 알려진 사실을 객관적으로 확인한다.\nㄴ. 재해의 중심이 된 근본적인 문제점을 결정한 후 재해원인을 결정한다.\nㄷ. 재해 상황을 파악한다.\nㄹ. 파악된 사실로부터 문제점을 파악한다.\nㅁ. 동종재해와 유사재해의 예방대책 및 실시계획을 수립한다.,,ㄱ → ㄷ → ㄴ → ㄹ → ㅁ,ㄱ → ㄷ → ㄹ → ㄴ → ㅁ,ㄴ → ㄷ → ㄱ → ㄹ → ㅁ,ㄷ → ㄱ → ㄴ → ㄹ → ㅁ,ㄷ → ㄱ → ㄹ → ㄴ → ㅁ,5
산업안전지도사,2023,1,산업안전일반,45,암실 내에서 정지된 작은 빛을 응시하고 있으면 그 빛이 움직이는 것처럼 보이는 것을 자동운동이라고 한다. 자동운동이 생기기 쉬운 조건으로 옳은 것은?,,광점이 클 것,광의 강도가 작을 것,시야의 다른 부분이 밝을 것,대상이 복잡할 것,광의 눈부심과 조도가 클 것,2
산업안전지도사,2023,1,산업안전일반,46,통전경로별 위험도가 큰 순서대로 옳게 나열한 것은?\nㄱ. 오른손 - 가슴\nㄴ. 왼손 - 한발 또는 양발\nㄷ. 왼손 - 가슴\nㄹ. 왼손 - 오른손,,ㄱ > ㄴ > ㄷ > ㄹ,ㄴ > ㄷ > ㄱ > ㄹ,ㄷ > ㄱ > ㄴ > ㄹ,ㄹ > ㄱ > ㄴ > ㄷ,ㄹ > ㄱ > ㄷ > ㄴ,3
산업안전지도사,2023,1,산업안전일반,47,"반지름 30 cm의 조종구를 20° 움직였을 때 표시계기의 지침이 2 cm 이동하였다면, 이 계기의 통제표시비는?",,약 4.12,약 5.23,약 7.34,약 8.42,약 10.46,2
산업안전지도사,2023,1,산업안전일반,48,"시몬즈(Simonds)의 재해손실비 평가방법에 관한 내용이다. ( )에 들어갈 것으로 옳은 것은?\n○ 총 재해비용 = 산재보험비용 + ( ㄱ )비용\n○ ( ㄱ )비용 = 휴업상해건수×A + ( ㄴ )건수×B + ( ㄷ )건수×C + 무상해사고건수×D\n(여기서, A, B, C, D는 장해 정도별 비보험비용의 평균치임)",,"ㄱ: 비보험, ㄴ: 입원상해, ㄷ: 유족상해","ㄱ: 간접, ㄴ: 입원상해, ㄷ: 비응급조치","ㄱ: 비보험, ㄴ: 통원상해, ㄷ: 응급조치","ㄱ: 간접, ㄴ: 통원상해, ㄷ: 중상해","ㄱ: 비보험, ㄴ: 물적손실, ㄷ: 비응급조치",3
산업안전지도사,2023,1,산업안전일반,49,매슬로우(Maslow)의 동기부여이론(욕구5단계이론)에 관한 내용으로 옳지 않은 것은?,,제1단계: 생리적 욕구(생명유지의 기본적 욕구),제2단계: 도전 욕구(새로운 것에 대한 도전 욕구),제3단계: 사회적 욕구(소속감과 애정 욕구),제4단계: 존경 욕구(인정받으려는 욕구),제5단계: 자아실현 욕구(잠재적 능력의 실현 욕구),2
산업안전지도사,2023,1,산업안전일반,50,산업안전보건기준에 관한 규칙에서 정하고 있는 '충격소음작업' 정의의 일부내용이다. ( )에 들어갈 것으로 옳은 것은?\n'충격소음작업'이란 소음이 1초 이상의 간격으로 발생하는 작업으로서 다음 각 목의 어느 하나에 해당하는 작업을 말한다.\n가. 120데시벨을 초과하는 소음이 1일 ( ㄱ )회 이상 발생하는 작업\n나. ( ㄴ )데시벨을 초과하는 소음이 1일 1천회 이상 발생하는 작업,,"ㄱ: 1천, ㄴ: 125","ㄱ: 3천, ㄴ: 125","ㄱ: 5천, ㄴ: 125","ㄱ: 8천, ㄴ: 130","ㄱ: 1만, ㄴ: 130",5
