Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2003,4,소방유체역학,21,레이놀즈수는 어느 것과 관계 있는가?,,중력대 관성력,관성력대 점성력,점성력대 중력,점성력대 탄성력,2
소방설비산업기사(기계),2003,4,소방유체역학,22,"다음과 같은 조건일 때 배연기의 축동력은? (단, 송풍기의 풍량은 Q=750m$^3$/min, 전압은 P$_t$=60mmAq, 효율은 55%, 전달계수는 1.15로 한다.)",,13.36kW,14.7kW,15.37kW,922.45kW,3
소방설비산업기사(기계),2003,4,소방유체역학,23,"대기압이 작용하는 수면으로부터 H 깊이에 설치된 오리피스를 통하여 유출되는 물의 속도수두는? (단, 속도계수는 C$_v$라 한다.)",,$C_v/H$,$C_vH$,$C_v^2H$,$C_v^2/H$,3
소방설비산업기사(기계),2003,4,소방유체역학,24,베르누이 방정식에 적용되는 가정과 관계가 없는 것은?,,비점성유체,정상류,유선을 따라 운동,압축성유체,4
소방설비산업기사(기계),2003,4,소방유체역학,25,이상유체를 설명한 것중 옳은 것은?,,과열유체,압축성 유체,점성유체,비압축성 유체,4
소방설비산업기사(기계),2003,4,소방유체역학,26,"그림과 같은 수조에 부착된 원형 노즐(Nozzle)에서 분출되는 유량은 약 몇 m$^3$/s인가? (단, 손실은 무시한다.)",O,0.04m$^3$/s,0.07m$^3$/s,0.14m$^3$/s,0.16m$^3$/s,2
소방설비산업기사(기계),2003,4,소방유체역학,27,다음 중 달톤(Dalton)의 법칙을 가장 올바르게 나타낸 항은?,,"1kmol의 가스는 동일온도, 동일압력하에서는 동일한 체적을 갖는다.",가스의 절대온도가 일정하면 비체적은 압력에 반비례한다.,혼합가스의 전압력은 각 가스의 분압의 합과 같다.,가스의 압력이 일정하면 비체적은 절대 온도에 비례한다.,3
소방설비산업기사(기계),2003,4,소방유체역학,28,이산화탄소의 상태도에 있어서 삼중점의 온도는 몇 도 정도인가?,,31℃,60℃,0℃,-56℃,4
소방설비산업기사(기계),2003,4,소방유체역학,29,그림과 같이 고정된 노즐로부터 밀도가 ρ인 액체의 제트가 속도 V로 분출하여 평판에 충돌하고 있다. 이때 제트의 단면적이 A이고 평판이 u인 속도로 제트와 같은 방향으로 운동할 때 평판에 작용하는 힘 F는?,O,$F = \rho A(V+u)$,$F = \rho A(V+u)^2$,$F = \rho A(V-u)$,$F = \rho A(V-u)^2$,4
소방설비산업기사(기계),2003,4,소방유체역학,30,다음 소화약제중 ABC급 화재에 모두 적용 가능한 약제는?,,KHCO$_3$,NH$_4$H$_2$PO$_4$,NaHCO$_3$,CO(NH$_2$)$_2$ + KHCO$_3$,2
소방설비산업기사(기계),2003,4,소방유체역학,31,그림에서 A점의 압력 P$_A$와 B점의 압력 P$_B$와의 압력차 (P$_A$ - P$_B$)는?,O,9.4kPa,10.4kPa,11.4kPa,12.4kPa,2
소방설비산업기사(기계),2003,4,소방유체역학,32,직접적인 유량 측정장치로 볼 수 없는 항목은?,,로타미터(rotameter),벤튜리미터(Venturi meter),오리피스(Orifice),부르돈관(Bourdon tube),4
소방설비산업기사(기계),2003,4,소방유체역학,33,이상기체가 정적과정에 의해 상태변화를 할 때 두 상태의 관계를 올바르게 표현한 것은?,,$P_1v_1=P_2v_2$,$T_1/v_2=T_2/v_2$,$T_1/P_1=T_2/P_2$,$P_1V_1^k=P_2V_2^k$,3
소방설비산업기사(기계),2003,4,소방유체역학,34,"다음 중 레이놀즈수가 아닌 것은? (단, V는 속도, L은 길이, D는 지름, ρ는 밀도, γ는 비중량, μ는 점성계수, ν는 동점성 계수, g는 중력가속도를 표시한다.)",,$\rho VD/\mu$,$VD/\nu$,$\gamma VD/g\mu$,$VD/\mu$,4
소방설비산업기사(기계),2003,4,소방유체역학,35,"표준 대기압에서 80℃의 물을 펌프로 끌어올릴 수 있는 최대 높이는 약 몇 m인가? (단, 손실은 무시하고 80℃에서 물의 증기압은 47.3kPa이라고 가정한다.)",,4.6,5.5,5.66,6.8,2
소방설비산업기사(기계),2003,4,소방유체역학,36,"소화약제의 취급, 시험 및 관리에 대한 설명 중 틀린 것은?",,기계포 소화약제의 보관온도는 10∼35℃ 정도가 적당하다.,분말소화약제는 저장 중 수분에 의한 응고를 막기 위해 실리콘을 첨가한다.,포 원액 저장탱크는 직사광선이 쬐는 곳을 피해 설치하는 것이 바람직하다.,이산화탄소 저장용기는 소화효과를 높일 수 있도록 방호구역내에 설치해야 한다.,4
소방설비산업기사(기계),2003,4,소방유체역학,37,실제기체가 이상기체의 방정식을 근사적으로 거의 만족시키는 경우인 것은?,,압력과 온도가 높을 때,온도가 높고 압력이 낮을 때,온도가 낮고 압력이 높을 때,압력과 온도가 낮을 때,2
소방설비산업기사(기계),2003,4,소방유체역학,38,"반지름 3cm, 길이 15m, 관마찰계수 0.025인 수평원관속을 물이 난류로 흐를 때 관 출구와 입구의 압력차가 9810Pa이면 유량은?",,5.0m$^3$/s,5.0L/s,5.0cm$^3$/s,0.5L/s,2
소방설비산업기사(기계),2003,4,소방유체역학,39,할로겐화합물 대체소화약제(청정소화약제)의 평가에 대한 설명 중 잘못된 것은?,,ODP(오존 파괴지수)는 작든지 0이어야한다.,GWP(지구 온난화지수)는 작으면 환경요소는 향상된다.,NOAEL(심장에 영향을 주는 농도)는 소화농도보다 작아야 한다.,안정하여 저장시 분해되지 말아야 한다.,3
소방설비산업기사(기계),2003,4,소방유체역학,40,"물이 흐르는 배관 내에 피토(pitot)관을 수은이 든 U자관에 연결하여 전압과 정압을 측정하였더니 85mm의 액면차가 생겼다. 피토관 위치에 있어서 유속은 몇 m/s인가? (단, 수은의 비중은 13.6이다.)",O,2.34,3.14,4.31,4.58,4
소방설비산업기사(기계),2003,4,소방관계법규,41,공동방화관리를 하여야 할 소방대상물로서 고층건축물은?,,지하층을 제외한 층수가 10층이상인 것,지하층을 포함한 층수가 10층이상인 것,지하층을 제외한 층수가 11층이상인 것,지하층을 포함한 층수가 11층이상인 것,3
소방설비산업기사(기계),2003,4,소방관계법규,42,화재의 원인과 피해의 조사에 관한 시점으로 옳은 것은?,,화재가 진압된 후에 시작한다.,소화활동과 동시에 시작한다.,화재의 불씨가 조금 남아 출입이 가능할 때 시작한다.,소화액 또는 물 등이 건조되었을 때 시작한다.,2
소방설비산업기사(기계),2003,4,소방관계법규,43,지정수량이상의 위험물을 관할 소방본부장 또는 소방서장에게 신고하고 임시로 저장 또는 취급하는 경우의 기간은 몇 일이내인가?,,60,90,120,180,4
소방설비산업기사(기계),2003,4,소방관계법규,44,소방력 기준등에서 소방관서의 배치기준과 소방관서가 화재의 예방·경계·진압과 구급·구조업무를 수행하는데 필요한 장비·인력등에 관한 소방력의 기준은 어디에서 정하는가?,,소방본부,경찰서,행정자치부령,대통령령,3
소방설비산업기사(기계),2003,4,소방관계법규,45,소방시설공사업자는 소방시설의 공사 및 정비를 함에 있어서 누구의 책임하에 시공·관리를 하여야하는가?,,소방시설관리사,방화관리자,소방설비기사,소방공무원,3
소방설비산업기사(기계),2003,4,소방관계법규,46,위험물 제조소 등에 설치하는 표지 및 게시판에 관한 규격으로서 적합하지 않은 것은?,,"표지의 규격은 가로 0.6m, 세로 0.3m 이상의 것이라야 한다.",표지의 바탕은 백색으로 하고 문자는 적색으로 할 것,표지에는 반드시 위험물 제조소라는 뜻을 표시할 것,"게시판의 바탕은 백색, 문자는 흑색으로 할 것",2
소방설비산업기사(기계),2003,4,소방관계법규,47,석유판매취급소에 설치할 수 있는 저장시설에 해당되는 것은?,,옥내저장소 및 옥외탱크저장소,옥외탱크저장소 및 간이탱크저장소,간이탱크저장소 및 옥내저장소,옥내탱크저장소 및 지하탱크저장소,4
소방설비산업기사(기계),2003,4,소방관계법규,48,"감독상 필요한 경우에 소방용 기계·기구등의 형식승인, 검정 또는 성능시험을 받은 사람에 대하여 필요한 보고 또는 자료의 제출을 명할 수 있는 사람은?",,소방서장,시·도지사,소방본부장,행정자치부장관,4
소방설비산업기사(기계),2003,4,소방관계법규,49,주차용건축물로서 물분무등소화설비를 설치하여야 할 소방대상물은 연면적 몇 m$^2$ 이상인 것인가?,,200,400,600,800,4
소방설비산업기사(기계),2003,4,소방관계법규,50,소방용수시설로 이용되는 소화수조 및 저수조의 저수량은 도시계획법에 의한 상업지역 및 공업지역에 있어서는 몇 m$^3$ 이상이어야 하는가?,,50,100,150,200,2
소방설비산업기사(기계),2003,4,소방관계법규,51,과태료의 부과대상이 아닌 경우는?,,행정기관이나 관계인에게 화재를 허위로 알린 경우,방화관리자의 선임과 해임신고를 게을리 한 경우,"소방검사를 거부, 방해 또는 기피한 경우","소방용수, 소화기구 그밖의 소방상 필요한 설비의 설치명령을 위반한 경우",1
소방설비산업기사(기계),2003,4,소방관계법규,52,"건축물, 차량, 선박, 선거, 산림 그 밖의 공작물 또는 물건을 무엇이라 하는가?",,소방대상물,소방시설,소방설비,소방장치,1
소방설비산업기사(기계),2003,4,소방관계법규,53,가연성고체에 해당되는 위험물은?,,칼륨,나트륨,마그네슘,알킬리튬,3
소방설비산업기사(기계),2003,4,소방관계법규,54,소방시설관리사 자격의 결격사유가 아닌것은?,,금치산 선고를 받은자,한정치산 선고를 받은자,파산자로 복권된자,형의 집행유예를 받고 그 기간중에 있는자,3
소방설비산업기사(기계),2003,4,소방관계법규,55,위험물의 운반시 용기·적재방법 및 운반방법에 관하여는 화재 등의 위해예방과 응급조치상의 중요성을 감안하여 누가 정하는 중요기준 및 세부기준에 따라야 하는가?,,소방서장,경찰서장,대통령령,행정자치부령,4
소방설비산업기사(기계),2003,4,소방관계법규,56,"옥외탱크저장소의 탱크는 틈이 없도록 제작되어야 하며, 강철판의 두께가 몇 mm 이상이어야 하는가?",,2.5,2.8,3.2,4.0,3
소방설비산업기사(기계),2003,4,소방관계법규,57,방염성능의 기준은 물품에 따라 버너의 불꽃을 제거한 때부터 불꽃을 올리며 연소하는 상태가 그칠때까지의 시간이 몇초 이내로 정하여 고시하는가?,,5,10,15,20,4
소방설비산업기사(기계),2003,4,소방관계법규,58,1급방화관리자로 선임될 수 없는 사람은?,,소방공무원으로서 5년이상 근무경력이 있는 사람,기계기사의 자격이 있는 사람으로 3년이상 방화관리에 관한 실무경력이 있는사람,산업안전기사의 자격이 있는 사람으로 2년이상 방화관리에 관한 실무경력이 있는사람,소방시설관리사·소방설비기사 또는 소방설비산업기사 자격을 가진사람,2
소방설비산업기사(기계),2003,4,소방관계법규,59,소화활동 등에 관한 사항으로 옳지 않은 것은?,,화재를 발견한 사람은 지체없이 소방서 등 또는 관계인에게 알려야 한다.,화재가 발생한 때에는 그 소방대상물의 관계자는 급히 대피하여 화재의 연소상태를 살펴야 한다.,소방대는 화재현장에 출동하기 위하여 긴급한 때에는 일반교통에 사용되지 않는 도로나 빈터 또는 물위를 통행할 수 있다.,소방자동차가 화재의 현장으로 출동할 때에는 모든 차와 사람은 통로를 양보하여야 한다.,2
소방설비산업기사(기계),2003,4,소방관계법규,60,소방시설중 '소화활동설비'로만 구성된 것은?,,"제연설비, 비상콘센트설비","비상조명등, 연결송수관설비","옥외소화전설비, 무선통신보조설비","연결살수설비, 스프링클러설비",1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,61,다음 사항 중 완강기에 표시하지 않아도 되는 사항은 어느 것인가?,,"종별, 형식",길이,무게,최대 사용자수,3
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,62,백화점에 스프링클러 설비로서 각층에 폐쇄형 헤드를 150개씩 설치하였다. 수원의 용량은 얼마 이상 필요한가?,,16m$^3$,32m$^3$,48m$^3$,64m$^3$,3
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,63,"포 소화설비에서 25% 환원시간을 알기 위하여 포시험량 200g 체취하여 다음과 같은 배액량의 값을 얻었다. 25% 환원시간은 몇 분인가? (단, 1g은 1ml로 환산한다.)\n\n| 시간(분) | 0 | 1.0 | 2.0 | 3.0 |\n| --- | --- | --- | --- | --- |\n| 배액량(ml) | 0 | 20 | 40 | 60 |",,1.25분,1.5분,2분,2.5분,4
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,64,이산화탄소 소화설비에서 다음의 방호 대상물 중 가연성액체 또는 가연성 가스의 소화에 필요한 설계농도가 가장 높은 것은?,,에틸 알콜,에탄,프로판,부타디엔,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,65,할로겐화합물 소화설비의 특징으로 적당하지 않은 것은?,,오존층을 보호하여 준다.,"연소억제 작용이 크며, 소화능력이 크다.",금속에 대한 부식성이 적다.,"변질, 분해등이 적다.",1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,66,수동식 소화기구는 각층마다 설치하되 소방대상물의 각 부분으로부터 1개의 수동식 소화기구까지의 거리로 맞는것은?,,소형수동식 소화기 - 수평거리 20m이내,소형수동식 소화기 - 보행거리 30m이내,대형수동식 소화기 - 수평거리 20m이내,대형수동식 소화기 - 보행거리 30m이내,4
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,67,주차장에 물분무소화설비를 설치한 경우 차량이 주차하는 바닥의 배수구를 향한 기울기로 올바른 것은?,,50분의 1 이상,100분의 1 이상,150분의 1 이상,200분의 1 이상,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,68,스프링클러 설비 배관 중 교차배관에서 분기되는 지점을 기점으로 한쪽 가지배관에서 스프링클러 헤드를 최대 몇 개(반자아래의 헤드갯수)까지 설치할 수 있는가?,,6개,8개,10개,12개,2
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,69,연결살수 설비에 있어 하나의 송수구역에 설치하는 개방형 살수헤드는 몇 개 이하이어야 하는가?,,10개,20개,30개,40개,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,70,"특별피난계단 부속실의 과압방지장치로 플랩 밸브를 설치할 경우 날개의 면적은 얼마 이상으로 하여야 하는가? (단, 제연구역에 대한 보충량은 1,200m$^3$/h이다.)",,0.06m$^2$,0.07m$^2$,0.08m$^2$,0.09m$^2$,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,71,옥내 소화전 설비의 기동장치에 대해서 설명한 것중 가장 적합한 것은?,,원격 조작식의 전원은 소화설비 전용 전원 이외에서 끄는 것이 좋다.,원격 조작식의 기동장치는 옥내 소화전의 누름단추를 누름으로서 가압 송수장치를 전기적으로 기동시키는 방식이다.,기동장치는 전화연락을 받은 수위실의 펌프 계원에 의해 기동시키는 것이다.,자동식의 기동장치는 건식의 옥내소화전 설비에만 사용되는 것이다.,2
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,72,소화용수설비의 깊이가 지면에서 얼마 이상이면 가압송수장치를 설치하여야 하는가?,,3.2m,4.5m,5.5m,10m,2
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,73,다음은 옥내소화전 방수구에 대하여 설명한 것이다. 옳은 것은?,,소방대상물의 각 부분으로부터 하나의 옥내 소화전방수구까지의 수평거리가 40m 이하일 것,바닥으로부터의 높이가 1.8m 이하일 것,방수구의 구경은 40mm이하일 것,소방대상물의 각 층마다 설치할 것,4
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,74,연결 송수관 설비에서 가압송수장치를 설치하여야 하는 소방대상물의 높이는?,,40m,55m,70m,100m,3
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,75,차고 또는 주차장에 설치하는 분말 소화설비에 사용되는 소화약제는 어느 것인가?,,제 3종 분말,제 2종 분말,제 1종 분말,제 4종 분말,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,76,다음 중 옥외소화전설비에서의 설치기준이 맞는 것은?,,수원의 저수량은 옥외소화전의 설치개수(2개 이상 설치된 경우에는 2개)에 7m$^3$를 곱한 양 이상이 되도록 한다.,옥외소화전을 동시에 사용할 경우 각 소화전의 노즐선단에서 방수압력은 1.7kgf/cm$^2$이다.,옥외소화전을 동시에 사용할 경우 각 소화전의 노즐선단에서 방수량은 250ℓ/min이다.,호스는 구경 50mm의 것으로 한다.,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,77,포 소화설비의 자동기동장치에 사용되는 감지기와 폐쇄형스프링클러 헤드에 대한 내용 중 잘못된 것은?,,감지기는 열 및 연기에 의하여 감지되는 것을 사용한다.,스프링클러 헤드는 표시온도가 79℃ 미만인 것을 사용한다.,1개의 스프링클러 헤드의 경계면적은 20m$^2$ 이하로 한다.,스프링클러 헤드의 부착면 높이는 바닥으로부터 5m 이하이어야 한다.,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,78,스프링클러설비 형식 중 개방형 헤드를 사용하는 설비는?,,습식,건식,일제 살수식,준비 작동식,3
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,79,일반적인 산알카리 소화기의 약제방출 압력원에 대한 설명으로 옳은 것은?,,산과 알카리의 화학반응에 의해 생성된 CO$_2$의 압력이다.,소화기 내부의 압축 질소가스 압력이다.,소화기 내부의 이산화탄소 충전압력이다.,수동펌프를 주로 이용하고 있다.,1
소방설비산업기사(기계),2003,4,소방기계시설의 구조 및 원리,80,Stack effect에 대한 설명 중 옳은 것은?,,화재시 연기의 건물내부 이동에 큰 영향을 미친다.,일상의 건물 내부의 기류분포를 지배하는 요소는 아니다.,겨울철에 건물의 고층부에서는 옥외 공기가 개구부를 통해 유입된다.,공조 닥트 내부에 기체의 이동상태를 결정하는 주요 요소이다.,1
