Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2024,1,산업안전보건법령,11,"산업안전보건법령상 유해하거나 위험한 기계ㆍ기구에 대한 방호조치 등에 관한 설명으로 옳은 것을 모두 고른 것은?\nㄱ. 진공포장기ㆍ래핑기를 제외한 포장기계에는 구동부 방호 연동장치를 설치해야 한다.\nㄴ. 회전기계에 물체 등이 말려 들어갈 부분이 있는 기계는 물림점을 문힘형으로 하여야 한다.\nㄷ. 예초기 및 금속절단기에는 날접촉 예방장치를 설치해야 하고, 원심기에는 회전체 접촉 예방장치를 설치해야 한다.\nㄹ. 근로자가 방호조치를 해제하려는 경우에는 사업주의 허가를 받아야 한다.",,ㄱ,"ㄱ, ㄴ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄷ, ㄹ",4
산업안전지도사,2024,1,산업안전보건법령,12,"산업안전보건법 시행규칙의 일부이다. ( )에 들어갈 숫자로 옳은 것은?\n■ 산업안전보건법 시행규칙 [별표 4]\n안전보건교육 교육과정별 교육시간(제26조제1항 등 관련)\n1. 근로자 안전보건교육(제26조제1항, 제28조제1항 관련)\n| 교육과정 | 교육대상 | 교육시간 |\n| 마. 건설업 기초안전ㆍ보건교육 | 건설 일용근로자 | ( )시간 이상 |",,1,2,4,6,8,3
산업안전지도사,2024,1,산업안전보건법령,13,"산업안전보건법령상 보건관리자에 대한 직무교육에 관한 내용이다. ( )에 들어갈 내용을 순서대로 옳게 나열한 것은? (단, 직무교육을 면제받는 경우는 고려하지 않음)\n사업주가 보건관리자에게 안전보건교육기관에서 직무와 관련한 안전보건교육을 이수하도록 하여야 하는 경우, 의사인 보건관리자는 해당 직위에 선임된 후 ( ㄱ ) 이내에 직무를 수행하는 데 필요한 신규교육을 받아야 하며, 신규교육을 이수한 후 매 ( ㄴ )이 되는 날을 기준으로 전후 ( ㄷ ) 사이에 고용노동부장관이 실시하는 안전보건에 관한 보수교육을 받아야 한다.",,"ㄱ: 3개월, ㄴ: 1년, ㄷ: 3개월","ㄱ: 3개월, ㄴ: 1년, ㄷ: 6개월","ㄱ: 3개월, ㄴ: 2년, ㄷ: 6개월","ㄱ: 1년, ㄴ: 1년, ㄷ: 3개월","ㄱ: 1년, ㄴ: 2년, ㄷ: 6개월",5
산업안전지도사,2024,1,산업안전보건법령,14,산업안전보건법령상 기계등을 대여받은 자가 그 설치ㆍ해체 작업이 이루어지는 동안 작업과정 전반(全般)을 영상으로 기록하여 대여기간 동안 보관하여야 하는 기계등에 해당하는 것은?,,파워 셔블,타워크레인,고소작업대,버킷굴착기,콘크리트 펌프,2
산업안전지도사,2024,1,산업안전보건법령,15,산업안전보건법령상 안전검사대상기계등에 대해 안전검사를 면제할 수 있는 경우가 아닌 것은?,,「고압가스 안전관리법」 제17조제2항에 따른 검사를 받은 경우,「원자력안전법」 제22조제1항에 따른 검사를 받은 경우,「에너지이용 합리화법」 제39조제4항에 따른 검사를 받은 경우,「전기용품 및 생활용품 안전관리법」 제8조에 따른 안전검사를 받은 경우,「위험물안전관리법」 제18조에 따른 정기점검 또는 정기검사를 받은 경우,4
산업안전지도사,2024,1,산업안전보건법령,16,산업안전보건법령상 일반건강진단을 실시한 것으로 보는 건강진단에 해당하지 않는 것은?,,「선원법」에 따른 건강진단,「학교보건법」에 따른 건강검사,「항공안전법」에 따른 신체검사,「국민건강보험법」에 따른 건강검진,「교육공무원법」에 따른 신체검사,5
산업안전지도사,2024,1,산업안전보건법령,17,산업안전보건법령상 자율안전확인대상기계등에 해당하는 것을 모두 고른 것은?\nㄱ. 용접용 보안면\nㄴ. 고정형 목재가공용 모떼기 기계\nㄷ. 롤러기 급정지장치\nㄹ. 추락 및 감전 위험방지용 안전모\nㅁ. 휴대형 연마기\nㅂ. 차광(遮光) 및 비산물(飛散物) 위험방지용 보안경,,"ㄱ, ㅁ","ㄴ, ㄷ","ㄱ, ㄹ, ㅂ","ㄴ, ㄷ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㄹ, ㅁ, ㅂ",2
산업안전지도사,2024,1,산업안전보건법령,18,산업안전보건법령상 유해인자의 유해성ㆍ위험성 분류기준 중 물리적 인자의 분류기준으로 옳지 않은 것은?,,소음: 소음성난청을 유발할 수 있는 85데시벨(A) 이상의 시끄러운 소리,"진동: 착암기, 손잡이 등의 공구를 사용함으로서 발생되는 백랍병ㆍ레이노 현상ㆍ말초순환장애 등의 국소 진동 및 차량 등을 이용함으로서 발생되는 관절통ㆍ디스크ㆍ소화장해 등의 전신 진동",방사선: 직접ㆍ간접으로 공기 또는 세포를 전리하는 능력을 가진 알파선ㆍ베타선ㆍ감마선ㆍ엑스선ㆍ중성자선 등의 전자선,"에어로졸: 재충전이 가능한 금속ㆍ유리 또는 플라스틱 용기에 압축가스ㆍ액화가스를 충전하고 내용물을 가스에 현탁시켜 고체나 액상입자로, 액상 또는 가스상에서 폼ㆍ페이스트ㆍ분말상으로 배출되는 분사장치를 갖춘 것",이상기온: 고열ㆍ한랭ㆍ다습으로 인하여 열사병ㆍ동상ㆍ피부질환 등을 일으킬 수 있는 기온,4
산업안전지도사,2024,1,산업안전보건법령,19,"산업안전보건법령상 제조 등이 금지되는 유해물질로서 대체물질이 개발되지 아니하여 고용노동부장관의 허가를 받아서 제조ㆍ사용할 수 있는 '허가 대상 유해물질'에 해당하는 것은? (단, 제시된 내용 외의 다른 상황은 고려하지 않음)",,β-나프틸아민[91-59-8]과 그 염(β-Naphthylamine and its salts),4-니트로디페닐[92-93-3]과 그 염(4-Nitrodiphenyl and its salts),염화비닐(Vinyl chloride; 75-01-4),폴리클로리네이티드 터페닐(Polychlorinated terphenyls; 61788-33-8 등),황린(黃燐)[12185-10-3] 성냥(Yellow phosphorus match),3
산업안전지도사,2024,1,산업안전보건법령,20,산업안전보건법령상 작업환경측정기관으로 지정 받을 수 있는 자에 해당하지 않는 것은?,,지방자치단체의 소속기관,「의료법」에 따른 종합병원,「고등교육법」 제2조제1호에 따른 대학,작업환경측정 업무를 하려는 법인,「산업안전보건법」에 따라 자격증을 취득한 산업보건지도사,5
산업안전지도사,2024,1,산업안전보건법령,21,산업안전보건법령상 휴게실 설치ㆍ관리기준 준수대상 사업장에 관한 규정의 일부이다. [ ]에 들어갈 숫자를 옳게 나열한 것은?\n시행령 제96조의2(휴게시설 설치ㆍ관리기준 준수 대상 사업장의 사업주) 법 제128조의2제2항에서 '사업의 종류 및 사업장의 상시 근로자 수 등 대통령령으로 정하는 기준에 해당하는 사업장'이란 다음 각 호의 어느 하나에 해당하는 사업장을 말한다.\n1. 상시근로자(관계수급인의 근로자를 포함한다. 이하 제2호에서 같다) [ ㄱ ]명 이상을 사용하는 사업장(건설업의 경우에는 관계수급인의 공사금액을 포함한 해당 공사의 총공사금액이 [ ㄴ ]억원 이상인 사업장으로 한정한다)\n2. 생략,,"ㄱ: 10, ㄴ: 20","ㄱ: 10, ㄴ: 120","ㄱ: 20, ㄴ: 10","ㄱ: 20, ㄴ: 20","ㄱ: 20, ㄴ: 120",4
산업안전지도사,2024,1,산업안전보건법령,22,산업안전보건법령상 1일 6시간을 초과하여 근무할 수 없는 작업은?,,갱(坑) 내에서 하는 작업,잠함(潛函) 또는 잠수 작업 등 높은 기압에서 하는 작업,현저히 덥고 뜨거운 장소에서 하는 작업,강렬한 소음이 발생하는 장소에서 하는 작업,"라듐방사선이나 엑스선, 그 밖의 유해 방사선을 취급하는 작업",2
산업안전지도사,2024,1,산업안전보건법령,23,산업안전보건법령상 1년 이하의 징역 또는 1천만원 이하의 벌금에 처해질 수 있는 자는?,,물질안전보건자료대상물질을 양도하면서 양도받는 자에게 물질안전보건자료를 제공하지 아니한 자,자격대여행위의 금지를 위반하여 다른 사람에게 지도사자격증을 대여한 사람,중대재해 발생 사실을 보고하지 아니하거나 거짓으로 보고한 사업주,정당한 사유 없이 역학조사를 거부ㆍ방해하거나 기피한 근로자,물질안전보건자료의 일부 비공개 승인 신청 시 영업비밀과 관련되어 보호사유를 거짓으로 작성하여 신청한 자,2
산업안전지도사,2024,1,산업안전보건법령,24,산업안전보건법령상 근로감독관 등에 관한 설명으로 옳지 않은 것은?,,근로감독관은 기계ㆍ설비등에 대한 검사에 필요한 한도에서 무상으로 제품ㆍ원재료 또는 기구를 수거할 수 있다.,근로감독관은 「산업안전보건법」에 따른 명령의 시행을 위하여 근로자에게 출석을 명할 수 있다.,근로자는 사업장의 「산업안전보건법」 위반 사실을 근로감독관에게 신고할 수 있다.,한국산업안전보건공단 소속 직원이 지도업무 등을 하였을 때에는 그 결과를 근로감독관 및 사업주에게 즉시 보고하여야 한다.,「의료법」에 따른 한의사는 5일의 입원치료가 필요한 부상이 환자의 업무와 관련성이 있다고 판단할 경우 치료과정에서 알게 된 정보를 고용노동부장관에게 신고할 수 있다.,4
산업안전지도사,2024,1,산업안전보건법령,25,산업안전보건법령상 지도사의 위반행위에 대해서 지도사 등록을 필수적으로 취소하여야 하는 경우를 모두 고른 것은?\nㄱ. 부정한 방법으로 갱신등록을 한 경우\nㄴ. 업무정지 기간 중에 업무를 수행한 경우\nㄷ. 업무 관련 서류를 거짓으로 작성한 경우\nㄹ. 직무의 수행과정에서 고의로 인하여 중대재해가 발생한 경우\nㅁ. 보증보험에 가입하지 아니하거나 그 밖에 필요한 조치를 하지 아니한 경우,,"ㄱ, ㅁ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㄹ, ㅁ",3
산업안전지도사,2024,1,산업안전일반,26,안전보건교육규정에서 정의하는 교육에 관한 내용으로 옳지 않은 것은?,,'비대면 실시간교육'이란 정보통신매체를 활용하여 강사와 교육생이 쌍방향으로 실시간 소통하면서 이루어지는 교육을 말한다.,'인터넷 원격교육'이란 정보통신매체를 활용하여 교육이 실시되고 훈련생관리 등이 웹상으로 이루어지는 교육을 말한다.,'현장교육'이란 사업장의 생산시설 또는 근무장소에서 실시하는 교육을 말한다.,'안전보건관리담당자 양성교육'이란 안전보건총괄책임자 자격을 부여하기 위한 양성교육을 말한다.,'전문화교육'이란 직무교육기관이 근로자등 및 직무교육대상자의 전문성을 높이기 위해 업종 또는 관련 분야별로 개발ㆍ운영하는 교육을 말한다.,4
산업안전지도사,2024,1,산업안전일반,27,산업안전보건법령상 안전보건개선계획서에 관한 내용으로 옳지 않은 것은?,,"안전보건개선계획서에는 시설, 안전보건관리체제, 안전보건교육, 산업재해 예방 및 작업환경의 개선을 위하여 필요한 사항이 포함되어야 한다.",사업주는 안전보건개선계획서 수립ㆍ시행 명령을 받은 날부터 60일 이내에 관할 지방고용노동관서의 장에게 해당 계획서를 제출해야 한다.,지방고용노동관서의 장이 안전보건개선계획서를 접수한 경우에는 접수일부터 30일 이내에 심사하여 사업주에게 그 결과를 알려야 한다.,지방고용노동관서의 장은 안전보건개선계획서의 적정 여부 확인을 공단 또는 지도사에게 요청할 수 있다.,"고용노동부장관은 산업재해 예방을 위하여 종합적인 개선조치를 할 필요가 있다고 인정되는 사업장의 사업주에게 고용노동부령으로 정하는 바에 따라 그 사업장, 시설, 그 밖의 사항에 관한 안전 및 보건에 관한 개선계획을 수립하여 시행할 것을 명할 수 있다.",3
산업안전지도사,2024,1,산업안전일반,28,버드(F. Bird)의 재해 구성비율에 해당하는 것은?,,0.05787037,0.065277778,1 : 10 : 29 : 300,1 : 10 : 30 : 600,1 : 10 : 40 : 600,4
산업안전지도사,2024,1,산업안전일반,29,산업안전보건법령상 안전보건관리담당자의 업무가 아닌 것은?,,산업재해에 관한 통계의 유지ㆍ관리ㆍ분석을 위한 보좌 및 지도ㆍ조언,위험성평가에 관한 보좌 및 지도ㆍ조언,작업환경측정 및 개선에 관한 보좌 및 지도ㆍ조언,안전보건교육 실시에 관한 보좌 및 지도ㆍ조언,산업 안전ㆍ보건과 관련된 안전장치 및 보호구 구입 시 적격품 선정에 관한 보좌 및 지도ㆍ조언,1
산업안전지도사,2024,1,산업안전일반,30,안전보건교육 방법에서 하버드학파의 5단계 교수법을 순서대로 옳게 나열한 것은?\nㄱ. 준비시킨다(Preparation)\nㄴ. 총괄시킨다(Generalization)\nㄷ. 교시한다(Presentation)\nㄹ. 연합한다(Association)\nㅁ. 응용시킨다(Application),,ㄱ → ㄴ → ㄷ → ㄹ → ㅁ,ㄱ → ㄴ → ㄹ → ㄷ → ㅁ,ㄱ → ㄷ → ㄹ → ㄴ → ㅁ,ㄱ → ㄷ → ㄹ → ㅁ → ㄴ,ㄱ → ㄹ → ㄷ → ㅁ → ㄴ,3
산업안전지도사,2024,1,산업안전일반,31,다음에서 설명하고 있는 안전관리의 생산성 측면 효과로 옳지 않은 것은?\n안전관리란 생산성의 향상과 손실(Loss)의 최소화를 위하여 해하는 것으로 비능률적 요소인 사고가 발생하지 않는 상태를 유지하기 위한 활동이다.,,근로자의 사기진작,사회적 신뢰성 유지 및 확보,이윤 증대,비용 절감,생산시설의 고급화 및 다양화,5
산업안전지도사,2024,1,산업안전일반,32,안전교육의 지도원칙으로 옳지 않은 것은?,,피교육자 중심 교육,동기부여,어려운 부분에서 쉬운 부분으로 진행,오관(각각기관) 활용,기능적 이해,3
산업안전지도사,2024,1,산업안전일반,33,"안전보건교육규정에서 정하고 있는 '직무교육의 방법'의 일부 내용이다. ( )에 들어갈 것으로 옳은 것은?\n교육형태: 다음 각 목에 따른 교육형태 중 어느 하나 또는 혼합한 방식으로 할 것. 다만, 총 교육시간의 ( ㄱ )분의 ( ㄴ ) 이상을 가목이나 나목 또는 ( ㄷ )목의 형태로 할 것\n가. 집체교육\n나. 현장교육\n다. 인터넷 원격교육\n라. 비대면 실시간교육",,"ㄱ: 2, ㄴ: 1, ㄷ: 다","ㄱ: 2, ㄴ: 1, ㄷ: 라","ㄱ: 3, ㄴ: 1, ㄷ: 다","ㄱ: 3, ㄴ: 2, ㄷ: 다","ㄱ: 3, ㄴ: 2, ㄷ: 라",5
산업안전지도사,2024,1,산업안전일반,34,제조물 책임법상 결함에 해당되는 것을 모두 고른 것은?\nㄱ. 제조상 결함\nㄴ. 배송상 결함\nㄷ. 설계상 결함\nㄹ. 표시상 결함,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3
산업안전지도사,2024,1,산업안전일반,35,재해조사의 1단계(사실 확인)에 포함되는 활동을 모두 고른 것은?\nㄱ. 재해 발생 작업의 지휘ㆍ감독 상황 조사\nㄴ. 재해 발생의 직접 원인(불안전 상태와 불안전 행동) 판단\nㄷ. 재해 발생 기계ㆍ설비의 위험방호설비 확인,,ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",3
산업안전지도사,2024,1,산업안전일반,36,재해 통계에 관한 내용으로 옳은 것은?,,"강도율 계산 시 사망 재해의 경우 10,000일의 근로손실일수를 산정한다.","도수율(빈도율)은 연 근로시간 100,000시간당 재해 발생 건수를 의미한다.","재해율(천인율)은 연 평균 근로자 1,000명당 재해 발생 건수를 의미한다.",종합재해지수(FSI)는 도수율과 강도율을 곱한 값이다.,안전성 비교(Safety T Score)는 현재의 안전성을 과거와 비교한 것으로서 -2 이하일 경우 과거에 비해 안전성이 개선된 것을 의미한다.,5
산업안전지도사,2024,1,산업안전일반,37,재해 발생 시 조치사항으로 옳지 않은 것은?,,재해 피해자 구출과 응급조치를 가장 먼저 실시한다.,재해 조사를 위하여 현장을 보존하고 촬영 등의 기록을 실시한다.,재해 조사 담당 인력에 안전관리자를 포함시킨다.,재해 조사는 2차 재해 발생 우려가 없는지 확인 후 가능하면 신속히 실시한다.,빠른 복구를 위해 재해 조사는 재해 발생 현장으로 대상 범위를 한정하여 실시한다.,5
산업안전지도사,2024,1,산업안전일반,38,인간-기계 시스템에 관한 설명으로 옳은 것은?,,인간-기계 인터페이스는 인간-기계 시스템을 구성하는 요소이다.,인간-기계 시스템에서 표시장치는 인간의 반응을 표시하는 장치를 의미한다.,작업자가 전동 공구를 사용하여 제품을 조립하는 과정은 인간-기계 시스템에 해당하지 않는다.,인간의 주관적 반응은 인간-기계 시스템의 평가기준 중 시스템 기준(system-descriptive criteria)에 해당한다.,인간-기계 시스템을 평가할 때 심박수는 인간 성능에 관한 척도(performance measure)에 해당한다.,1
산업안전지도사,2024,1,산업안전일반,39,산업안전보건기준에 관한 규칙상 소음 및 진동에 의한 건강장해의 예방에 관한 내용으로 옳지 않은 것은?,,1일 8시간 작업을 기준으로 90데시벨의 소음이 발생한 작업은 소음작업에 해당한다.,105데시벨의 소음이 1일 30분 발생하는 작업은 강렬한 소음작업에 해당한다.,임팩트 렌치(impact wrench)를 사용하는 작업은 진동작업에 속한다.,1초 간격으로 125데시벨의 소음이 1일 1만회 발생하는 작업은 충격소음작업에 해당한다.,청력보존 프로그램 시행 대상 사업장에서는 소음의 유해성과 예방에 관한 교육과 정기적 청력검사를 실시해야 한다.,2
산업안전지도사,2024,1,산업안전일반,40,인간의 시각 기능에 관한 설명으로 옳지 않은 것은?,,명순응은 암순응에 비해 시간이 짧게 걸린다.,암순응 과정에서 원추세포와 간상세포의 순으로 순응 단계가 진행된다.,눈에서 물체까지의 거리가 멀어질수록 수정체의 두께를 두껍게 하여 초점을 맞춘다.,최소가분시력(minimum separable acuity)은 일정 거리에서 구분할 수 있는 표적의 최소 크기에 따라 정해진다.,가장 민감한 빛의 파장은 간상세포가 원추세포에 비해 짧다.,3
산업안전지도사,2024,1,산업안전일반,41,제품 설계에 인체 측정치를 적용하는 절차를 순서대로 옳게 나열한 것은?\nㄱ. 설계에 필요한 인체치수 선택\nㄴ. 적절한 인체측정 자료 선택\nㄷ. 필요한 여유치 결정\nㄹ. 인체측정 자료 응용 원리 결정,,ㄱ → ㄴ → ㄹ → ㄷ,ㄱ → ㄹ → ㄴ → ㄷ,ㄴ → ㄱ → ㄷ → ㄹ,ㄴ → ㄷ → ㄱ → ㄹ,ㄹ → ㄴ → ㄱ → ㄷ,2
산업안전지도사,2024,1,산업안전일반,42,산업안전보건기준에 관한 규칙상 근골격계부담작업으로 인한 건강장해 예방과 관련된 내용으로 옳지 않은 것은?,,근골격계질환 예방과 관련하여 노사 간 이견(異見)이 없는 근로자 수 80명인 사업장에서 연간 업무상 질병으로 인정받은 근골격계질환자가 5명 발생한 경우에 근골격계질환 예방관리 프로그램을 수립 및 시행해야 한다.,근로자가 근골격계부담작업을 하는 경우에 해당 작업에 대해 3년마다 유해요인조사를 실시하여야 한다.,근골격계부담작업에 해당하는 새로운 작업ㆍ설비를 도입한 경우에는 지체 없이 유해요인조사를 실시해야 한다.,5킬로그램 이상의 중량물을 들어올리는 작업을 하는 경우에는 취급하는 물품의 중량과 무게중심에 대해 작업장 주변에 안내표시하여야 한다.,근골격계부담작업 유해요인조사를 실시할 때 작업과 관련된 근골격계질환 징후와 증상 유무를 조사해야 한다.,1
산업안전지도사,2024,1,산업안전일반,43,근골격계질환 예방을 위한 유해요인 평가방법에 관한 설명으로 옳은 것은?,,REBA는 손으로 물체를 잡을 때 손잡이 조건을 평가에 반영한다.,NLE의 LI는 값이 클수록 안전한 작업이다.,REBA는 보행 동작을 평가에 반영한다.,NLE는 중량물의 수평 운반거리를 평가에 반영한다.,OWAS는 팔꿈치 각도를 평가에 반영한다.,1
산업안전지도사,2024,1,산업안전일반,44,"정상 청력을 가진 성인이 느끼는 소리의 크기를 비교할 때, 1,000Hz 순음에서 80dB의 소리는 60dB의 소리에 비해 얼마나 더 크게 들리는가?",,약 1.3배,약 2배,약 2.6배,약 4배,약 8배,4
산업안전지도사,2024,1,산업안전일반,45,산업안전보건법령상 유해위험방지계획서 제출 대상인 공사를 모두 고른 것은?\nㄱ. 지상높이 25미터 건축물 건설\nㄴ. 연면적 2만제곱미터 건축물 해체\nㄷ. 연면적 6천제곱미터 판매시설 건설\nㄹ. 깊이 12미터 굴착공사,,ㄴ,"ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄷ, ㄹ",4
산업안전지도사,2024,1,산업안전일반,46,"서로 독립인 기본사상 a, b, c로 구성된 아래의 결함수(Fault Tree)에서 정상사상 T에 관한 최소절단집합(minimal cut set)을 모두 구하면?",O,"{a, b}","{a, c}","{b, c}","{a, b, c}","{a, c}, {a, b, c}",2
